# #"Time" "KineticEnergy" "SolenoidalDissipation" "DilatationalDissipation""
1.434999999999999964e+01 4.805462666602700744e-02 5.726620208271430458e-03 1.011362514554335444e-04
1.440000000000000036e+01 4.780049236812424635e-02 5.689468483310273356e-03 1.005754330497134847e-04
1.444999999999999929e+01 4.753910547155938693e-02 5.654135774717143105e-03 9.993294063989434958e-05
1.450000000000000000e+01 4.727011662245581003e-02 5.620264616054637674e-03 9.958949767416687632e-05
1.455000000000000071e+01 4.699251577248271527e-02 5.587550209737026513e-03 9.934792810177906007e-05
1.459999999999999964e+01 4.670528263398363716e-02 5.555503325176005744e-03 9.876533107592959122e-05
1.465000000000000036e+01 4.640899214338958106e-02 5.523838505017442460e-03 9.758454405973760262e-05
1.469999999999999929e+01 4.610623706801969535e-02 5.492526332512520301e-03 9.607890477553128125e-05
1.475000000000000000e+01 4.579995992643989128e-02 5.461035966432646951e-03 9.481755530412153024e-05
1.480000000000000071e+01 4.549216165041532201e-02 5.428963617481602499e-03 9.395402735680387666e-05
1.484999999999999964e+01 4.518345905635026000e-02 5.396226055980384018e-03 9.301136114174042178e-05
1.490000000000000036e+01 4.487444480573169608e-02 5.362795590620987075e-03 9.131228922680069470e-05
1.494999999999999929e+01 4.456733950256261401e-02 5.328693279582359665e-03 8.900724489194149322e-05
1.500000000000000000e+01 4.426616948146493147e-02 5.294012849296454194e-03 8.722154197664082342e-05
1.505000000000000071e+01 4.397338533054658688e-02 5.258796107239331608e-03 8.678709986531772398e-05
1.509999999999999964e+01 4.368709953417017344e-02 5.223277835915716982e-03 8.726186725871894472e-05
1.515000000000000036e+01 4.340255011999937657e-02 5.187543846014165162e-03 8.741406331153213751e-05
1.519999999999999929e+01 4.311553901438570924e-02 5.151713419369492730e-03 8.656820597084828920e-05
1.525000000000000000e+01 4.282402119162100063e-02 5.115777106156130932e-03 8.471670263647715197e-05
1.530000000000000071e+01 4.252851728289386291e-02 5.079816122402863038e-03 8.199950925982969893e-05
1.534999999999999964e+01 4.223193561878307162e-02 5.043665439943836697e-03 7.888815812750666115e-05
1.540000000000000036e+01 4.193766274023881524e-02 5.007031237394096897e-03 7.610681975408592113e-05
1.544999999999999929e+01 4.164899404945488631e-02 4.969819249787050738e-03 7.419000909714418680e-05
1.550000000000000000e+01 4.136711407252283840e-02 4.932028467966309560e-03 7.309692865035490354e-05
1.555000000000000071e+01 4.109188457721534016e-02 4.893973941005083997e-03 7.242386894851140632e-05
1.559999999999999964e+01 4.082251114120313829e-02 4.855991724099343460e-03 7.191869387609376059e-05
1.565000000000000036e+01 4.055760124121603194e-02 4.818350444035382138e-03 7.158997495934090296e-05
1.569999999999999929e+01 4.029534731529626351e-02 4.781212498588793477e-03 7.128192232834863523e-05
1.575000000000000000e+01 4.003379687906627460e-02 4.744510405581603418e-03 7.081864283289067657e-05
1.580000000000000071e+01 3.977128700080807128e-02 4.708113635258543567e-03 7.030859505234800428e-05
1.584999999999999964e+01 3.950650212383695348e-02 4.671958090919369616e-03 6.988857573242292351e-05
1.590000000000000036e+01 3.923836170094684161e-02 4.636022735545384209e-03 6.940617560944600394e-05
1.594999999999999929e+01 3.896667064131521807e-02 4.600476499964766680e-03 6.838444373679871714e-05
1.600000000000000000e+01 3.869286938859372443e-02 4.565355620980603851e-03 6.643615893304893069e-05
1.605000000000000071e+01 3.842115581507069000e-02 4.530542132490822382e-03 6.377598532423597183e-05
1.610000000000000142e+01 3.815790863281009332e-02 4.495869939758491939e-03 6.136882594328543056e-05
1.614999999999999858e+01 3.790869233299321711e-02 4.461196737859584802e-03 6.036349810631641121e-05
1.619999999999999929e+01 3.767468913098119543e-02 4.426426819594787669e-03 6.091389818984451279e-05
1.625000000000000000e+01 3.745215376430240800e-02 4.391516097246739997e-03 6.210315424700238950e-05
1.630000000000000071e+01 3.723535895821629416e-02 4.356545565254089925e-03 6.301018772340585231e-05
1.635000000000000142e+01 3.701925435601841063e-02 4.321666511686418979e-03 6.325642522175931211e-05
1.639999999999999858e+01 3.680075859922127268e-02 4.287025595646218844e-03 6.310071728940468692e-05
1.644999999999999929e+01 3.657802914699360280e-02 4.252668273811302004e-03 6.308744038781864737e-05
1.650000000000000000e+01 3.634919378007292479e-02 4.218628090366270331e-03 6.354293887498758410e-05
1.655000000000000071e+01 3.611154717779328088e-02 4.184880154602996401e-03 6.439450480745691078e-05
1.660000000000000142e+01 3.586175292121473318e-02 4.151461831942896037e-03 6.505525218104868705e-05
1.664999999999999858e+01 3.559757361903578832e-02 4.118483959397224899e-03 6.471745308582903852e-05
1.669999999999999929e+01 3.531987551385452895e-02 4.085984398782028203e-03 6.311134354616036387e-05
1.675000000000000000e+01 3.503315511336211469e-02 4.053937233932568274e-03 6.084763937542330152e-05
1.680000000000000071e+01 3.474371782111426721e-02 4.022253062274255136e-03 5.887477238835670272e-05
1.685000000000000142e+01 3.445699897830308694e-02 3.990867129490813410e-03 5.778080951707472405e-05
1.689999999999999858e+01 3.417595852133176876e-02 3.959774108987626322e-03 5.758675918884490814e-05
1.694999999999999929e+01 3.390109126381973120e-02 3.929066102949149361e-03 5.785292258664061617e-05
1.700000000000000000e+01 3.363131022711719070e-02 3.898828600929066072e-03 5.807392489353310999e-05
1.705000000000000071e+01 3.336542301715949427e-02 3.869058233881741971e-03 5.788336860725585116e-05
1.710000000000000142e+01 3.310319881151209398e-02 3.839677337039761225e-03 5.688390598358111577e-05
1.714999999999999858e+01 3.284652767119087408e-02 3.810620089223706788e-03 5.467768175001544147e-05
1.719999999999999929e+01 3.260072072173581664e-02 3.781696795169720623e-03 5.151869444206249937e-05
1.725000000000000000e+01 3.237377819457359918e-02 3.752756934743882011e-03 4.867511726284287930e-05
1.730000000000000071e+01 3.217263376244330897e-02 3.723677942468978617e-03 4.753004101662338694e-05
1.735000000000000142e+01 3.199912302922187229e-02 3.694401002640235621e-03 4.828124655561350501e-05
1.739999999999999858e+01 3.184940953152620019e-02 3.665008283966215540e-03 5.000567727016863112e-05
1.744999999999999929e+01 3.171689321740697731e-02 3.635643833540488402e-03 5.173200605824481975e-05
1.750000000000000000e+01 3.159515995544745492e-02 3.606530609224029450e-03 5.302309180556632665e-05
1.755000000000000071e+01 3.147946515647686433e-02 3.577887813623019300e-03 5.383811676087902308e-05
1.760000000000000142e+01 3.136642053300936483e-02 3.549845530056718827e-03 5.435658116735987526e-05
1.764999999999999858e+01 3.125337776274068891e-02 3.522442718508917055e-03 5.481446953185384796e-05
1.769999999999999929e+01 3.113777807304750345e-02 3.495666348552675141e-03 5.530418470655284574e-05
1.775000000000000000e+01 3.101669127133817316e-02 3.469407130637080020e-03 5.589961653941977941e-05
1.780000000000000071e+01 3.088699041042934981e-02 3.443549895156598328e-03 5.662618038412876598e-05
1.785000000000000142e+01 3.074541829597946321e-02 3.418086288463221059e-03 5.716930981937816137e-05
1.789999999999999858e+01 3.058957145997116475e-02 3.393100081770968491e-03 5.695051591113237967e-05
1.794999999999999929e+01 3.041931168306431441e-02 3.368587915585966996e-03 5.569776804328849940e-05
1.800000000000000000e+01 3.023762406998197969e-02 3.344610018515715901e-03 5.374647701316581416e-05
1.805000000000000071e+01 3.004945796042447423e-02 3.320993829583936217e-03 5.182574768508218854e-05
1.810000000000000142e+01 2.985980574216304251e-02 3.297509740301653863e-03 5.053770971583392723e-05
1.814999999999999858e+01 2.967211070709597012e-02 3.274019022409329141e-03 5.012645236927895225e-05
1.819999999999999929e+01 2.948768112950989409e-02 3.250368027230520797e-03 5.047344801929337925e-05
1.825000000000000000e+01 2.930580928191181544e-02 3.226598577935420233e-03 5.119962758417363020e-05
1.830000000000000071e+01 2.912472625192557077e-02 3.202759602931067821e-03 5.183623485057177959e-05
1.835000000000000142e+01 2.894291951670050628e-02 3.179013152372301906e-03 5.214115896142700317e-05
1.839999999999999858e+01 2.875970025064053873e-02 3.155468598744918043e-03 5.229425761093838400e-05
1.844999999999999929e+01 2.857496450601359692e-02 3.132267678508081094e-03 5.251705873625639697e-05
1.850000000000000000e+01 2.838805841038175362e-02 3.109428699208037841e-03 5.275193349468780291e-05
1.855000000000000071e+01 2.819798614283680963e-02 3.086959382427580285e-03 5.267110569519518139e-05
1.860000000000000142e+01 2.800422195807628772e-02 3.064775940919611374e-03 5.199469126281854243e-05
1.864999999999999858e+01 2.780788612562774473e-02 3.042797329060922904e-03 5.080401752525679588e-05
1.869999999999999929e+01 2.761149971566236733e-02 3.021005654792172524e-03 4.942543384872509520e-05
1.875000000000000000e+01 2.741803606138331142e-02 2.999312834328898142e-03 4.816841278457867099e-05
1.880000000000000071e+01 2.723008602895036351e-02 2.977667085099497575e-03 4.724087143497237499e-05
1.885000000000000142e+01 2.704927837712758909e-02 2.955990352907841758e-03 4.668017529156511089e-05
1.889999999999999858e+01 2.687619758850664370e-02 2.934286687623783359e-03 4.637108372042566623e-05
1.894999999999999929e+01 2.671070752269529003e-02 2.912539821140472905e-03 4.617839262177271016e-05
1.900000000000000000e+01 2.655236749555021578e-02 2.890788362728870416e-03 4.604231182932755448e-05
1.905000000000000071e+01 2.640042168349661725e-02 2.869018501301703362e-03 4.597956130921745065e-05
1.910000000000000142e+01 2.625383014806761950e-02 2.847275827312048535e-03 4.602750428898963399e-05
1.914999999999999858e+01 2.611105774838098220e-02 2.825553001277121383e-03 4.612406447634419325e-05
1.919999999999999929e+01 2.597045784377859795e-02 2.803862607785348373e-03 4.605543515932759732e-05
1.925000000000000000e+01 2.583092196082896475e-02 2.782174610141515108e-03 4.555948995669072674e-05
1.930000000000000071e+01 2.569273540170403936e-02 2.760484818343876719e-03 4.466176867370212091e-05
1.935000000000000142e+01 2.555746567540974346e-02 2.738784666755797893e-03 4.377254938753520738e-05
1.939999999999999858e+01 2.542666140362332197e-02 2.717093246214415028e-03 4.333559279853076027e-05
1.944999999999999929e+01 2.530049833620416286e-02 2.695426207556502699e-03 4.345162251703427376e-05
1.950000000000000000e+01 2.517762744843739589e-02 2.673823328450323014e-03 4.394052856161918558e-05
1.955000000000000071e+01 2.505568675102212706e-02 2.652339127369081513e-03 4.460578530181893162e-05
1.960000000000000142e+01 2.493191828619593237e-02 2.630987784188096833e-03 4.529431724666432651e-05
1.964999999999999858e+01 2.480377227741044702e-02 2.609823571745356185e-03 4.586347402710518419e-05
1.969999999999999929e+01 2.466923688489870356e-02 2.588879837919683818e-03 4.624081264752077296e-05
1.975000000000000000e+01 2.452706956012092737e-02 2.568183135120370546e-03 4.642187288615937124e-05
1.980000000000000071e+01 2.437666289187628149e-02 2.547706129044646772e-03 4.626965842060660404e-05
1.985000000000000142e+01 2.421856845243123071e-02 2.527403487371845253e-03 4.548095385769929962e-05
1.989999999999999858e+01 2.405512300773493539e-02 2.507239536068006473e-03 4.398789103306633140e-05
1.994999999999999929e+01 2.389064859347171318e-02 2.487170055756961901e-03 4.219182031729016609e-05
2.000000000000000000e+01 2.373036127167713755e-02 2.467182374021748090e-03 4.063163725884752947e-05
