Time,KineticEnergy,SolenoidalDissipation,DilatationalDissipation
0.0005,,,
0.05,0.12498746535057842,0.0004689538633541146,6.102527195609931e-07
0.1,0.12499972141559838,0.00046972287338641446,2.4172597748867593e-06
0.15,0.1250343404601497,0.00047107320406154947,5.09172979255103e-06
0.2,0.12508791816898762,0.0004730085632957043,8.124406143554732e-06
0.25,0.12515652706414526,0.0004755330886124625,1.1181757156590015e-05
0.3,0.12523684424578585,0.0004786457513824285,1.4061405948800697e-05
0.35,0.12532547712207906,0.0004823190048274294,1.6603133769346972e-05
0.4,0.1254201861089862,0.000486506033985734,1.8673355066621113e-05
0.45,0.1255199730350688,0.0004911402278780059,2.0221710432095122e-05
0.5,0.12562429575140113,0.0004961385371982067,2.1324138913352292e-05
0.55,0.12573374544320018,0.0005014138608557276,2.222250298699648e-05
0.6,0.1258490535523904,0.000506870047556266,2.325608856034636e-05
0.65,0.1259706870892648,0.0005124368817050372,2.466496981484979e-05
0.7,0.12609822566387152,0.0005180765559688332,2.657597049187409e-05
0.75,0.12622909408046507,0.0005237725129887394,2.9090535237543307e-05
0.8,0.12635846664254416,0.0005295303590077525,3.220292618952924e-05
0.85,0.12647946489198747,0.0005353706753092129,3.571256663922512e-05
0.9,0.12658486704786506,0.0005413228640461926,3.930216094993625e-05
0.95,0.12666840237711877,0.000547423187251177,4.2698238326775365e-05
1.0,0.1267257806378716,0.0005537099711714804,4.570259620095277e-05
1.05,0.12675640559519083,0.0005602141569019945,4.827492624903215e-05
1.1,0.1267626520405295,0.0005669601211543826,5.057719462871168e-05
1.15,0.12674968332717956,0.0005739576829916371,5.287149439696487e-05
1.2,0.12672329009349728,0.0005812042456051679,5.535956494829437e-05
1.25,0.1266895639633003,0.0005886807708683516,5.816733087742993e-05
1.3,0.12665409420939316,0.000596355107639546,6.134161653691318e-05
1.35,0.12662075972251785,0.0006041809204077247,6.481771858973877e-05
1.4,0.12659351473913294,0.0006121076857905659,6.852211340778734e-05
1.45,0.12657666570796497,0.0006200843966175878,7.256007992671729e-05
1.5,0.1265741150183561,0.0006280530842440985,7.708491932809326e-05
1.55,0.12658797342845915,0.000635987643889811,8.219326130518545e-05
1.6,0.12661731444834454,0.0006438777580702591,8.776881406306737e-05
1.65,0.12665718537716364,0.0006517190415380981,9.337942384271028e-05
1.7,0.12670164138941792,0.0006595278032322018,9.862657059839977e-05
1.75,0.12674377838260012,0.0006673406273206198,0.00010313468943842887
1.8,0.12677820844768162,0.0006752439489174557,0.00010673899801926034
1.85,0.1268013404691356,0.0006833239992841201,0.00010953921586974974
1.9,0.1268110434443597,0.0006916506538106323,0.00011167755240854204
1.95,0.12680516972358702,0.0007002820178297904,0.00011327578921003016
2.0,0.126782664435129,0.000709246739382205,0.00011430436748642085
2.05,0.12674563578265471,0.0007185713069487087,0.00011505957154585989
2.1,0.1266926550499346,0.0007283005103419033,0.00011543393556298642
2.15,0.12662173569313365,0.0007384413380568859,0.00011532823008870214
2.2,0.12653022389382287,0.0007489951766076311,0.0001144738269858653
2.25,0.12642104825344636,0.0007600386181422007,0.00011310281047976397
2.3,0.12629728850618197,0.0007716545004919709,0.00011133144297886955
2.35,0.12616360172363345,0.0007838650802338842,0.00010965330546579796
2.4,0.12602105802975055,0.0007967010636863299,0.00010817753042064324
2.45,0.1258699988784862,0.0008101584213675505,0.0001064420255946014
2.5,0.12571473450082096,0.0008241716203296449,0.00010459406029148351
2.55,0.12555802368308452,0.0008387632061035157,0.00010250628430291054
2.6,0.1254038075255981,0.0008537440158148217,0.00010039293488491186
2.65,0.12525544790038065,0.0008690550538994476,9.853950911118962e-05
2.7,0.1251121574437956,0.0008846544945015009,9.64576718875582e-05
2.75,0.12497551711287976,0.0009003552171433184,9.38854392859301e-05
2.8,0.12485158272526928,0.0009161264535013799,9.134233076910294e-05
2.85,0.12474486318160354,0.0009319933192857612,8.923064232105626e-05
2.9,0.12465813775288129,0.0009478757706793489,8.76942257273843e-05
2.95,0.12459129084570245,0.0009638533613836621,8.658457856356252e-05
3.0,0.1245425250508135,0.0009798464120994131,8.551635341350861e-05
3.05,0.12451197487478424,0.0009958435621538451,8.487179614039566e-05
3.1,0.12449538373978969,0.0010119050839292926,8.466352243421871e-05
3.15,0.12448433304294908,0.0010279660860105315,8.423548505251729e-05
3.2,0.12447983831744085,0.0010441389373546264,8.419015291553397e-05
3.25,0.12448237972005917,0.001060472373994006,8.4540756673801e-05
3.3,0.12448700758325158,0.0010769752396976853,8.478140741122485e-05
3.35,0.1244916924016176,0.001093965553080589,8.517762409880771e-05
3.4,0.1244941668735666,0.001111541410585262,8.577665095268017e-05
3.45,0.12449072709603762,0.001129769442461449,8.622639848739496e-05
3.5,0.12447677864502404,0.0011485909629124409,8.572064459532879e-05
3.55,0.12445221507448466,0.001167758988354793,8.441350187754234e-05
3.6,0.12441689078117724,0.0011871675189142983,8.295368766198037e-05
3.65,0.12437070255233842,0.0012068769157012097,8.185988520091191e-05
3.7,0.1243083607947976,0.0012266958571100896,8.104168458386288e-05
3.75,0.12422256075769696,0.0012461507043120357,8.003708666448724e-05
3.8,0.12410806822757578,0.0012648959878695236,7.860071635721405e-05
