# #"Time" "KineticEnergy" "SolenoidalDissipation" "DilatationalDissipation""
4.150000000000000355e+00 1.272934778458724159e-01 1.723064067829554753e-03 3.582775187384937277e-04
4.200000000000000178e+00 1.271475293068511370e-01 1.761433255210141180e-03 3.515548068003088687e-04
4.250000000000000000e+00 1.269986252008482031e-01 1.800844576305338967e-03 3.460702280839909558e-04
4.299999999999999822e+00 1.268493965870962359e-01 1.841429236049554148e-03 3.425313165301721672e-04
4.349999999999999645e+00 1.267008221871870899e-01 1.883242448704745484e-03 3.411919030375203240e-04
4.400000000000000355e+00 1.265522662499015683e-01 1.926263857979345663e-03 3.422916102177683980e-04
4.450000000000000178e+00 1.264014847032946531e-01 1.970394950076004726e-03 3.458719723344166864e-04
4.500000000000000000e+00 1.262451228302442774e-01 2.015483649534178384e-03 3.521312304168486263e-04
4.549999999999999822e+00 1.260792258371989938e-01 2.061333355056497920e-03 3.616807160218298467e-04
4.599999999999999645e+00 1.258997841457946687e-01 2.107752966216034328e-03 3.749990322111269327e-04
4.650000000000000355e+00 1.257036927550664596e-01 2.154657330179887698e-03 3.921706019451749736e-04
4.700000000000000178e+00 1.254889993367382384e-01 2.201992940138829038e-03 4.114794139580490138e-04
4.750000000000000000e+00 1.252556327957290994e-01 2.249717100237269042e-03 4.314911823005860778e-04
4.799999999999999822e+00 1.250047950835432020e-01 2.297775635961600820e-03 4.508969834423107691e-04
4.849999999999999645e+00 1.247381749241632531e-01 2.346158181405430272e-03 4.696051655239985882e-04
4.900000000000000355e+00 1.244573649452345998e-01 2.394866360246627069e-03 4.874870988503198464e-04
4.950000000000000178e+00 1.241639427671634155e-01 2.443963496803432545e-03 5.056449122102834107e-04
5.000000000000000000e+00 1.238594416882347476e-01 2.493460399897893739e-03 5.203684158094747450e-04
5.049999999999999822e+00 1.235461073201524901e-01 2.543283057253585902e-03 5.338409848572372648e-04
5.099999999999999645e+00 1.232258759306947282e-01 2.594084340828657371e-03 5.457672130139858526e-04
5.150000000000000355e+00 1.228999330248414790e-01 2.645917599707228122e-03 5.567824148447704296e-04
5.200000000000000178e+00 1.225685225101977860e-01 2.698619589243602020e-03 5.659684606930183741e-04
5.250000000000000000e+00 1.222319120196369291e-01 2.752864435947311502e-03 5.742933240447490673e-04
5.299999999999999822e+00 1.218902715802326758e-01 2.808377741584582726e-03 5.818332398210511718e-04
5.349999999999999645e+00 1.215439386560447088e-01 2.865528915865823718e-03 5.896753622125340630e-04
5.400000000000000355e+00 1.211929233799446393e-01 2.924391450579865229e-03 5.980373310958334151e-04
5.450000000000000178e+00 1.208371580762393344e-01 2.985007337286368564e-03 6.074009761485917730e-04
5.500000000000000000e+00 1.204771059828631252e-01 3.047565743032263231e-03 6.190719947707116685e-04
5.549999999999999822e+00 1.201136575367143244e-01 3.112168234996927525e-03 6.322239186177921935e-04
5.599999999999999645e+00 1.197483439517122716e-01 3.178699903081106965e-03 6.456646151757907369e-04
5.650000000000000355e+00 1.193837144779634069e-01 3.246606134236347269e-03 6.615110883401263816e-04
5.700000000000000178e+00 1.190223498814451802e-01 3.315278064635764251e-03 6.793091396846373487e-04
5.750000000000000000e+00 1.186666906569059099e-01 3.384650481338771690e-03 6.984604591283261011e-04
5.799999999999999822e+00 1.183187564243945861e-01 3.454808521096371966e-03 7.171529964066790429e-04
5.849999999999999645e+00 1.179800423963785760e-01 3.526106639433181523e-03 7.329315905652625251e-04
5.900000000000000355e+00 1.176522680606463117e-01 3.598865771655126652e-03 7.501723254676522998e-04
5.950000000000000178e+00 1.173362897847547437e-01 3.673811050915258905e-03 7.658401001646867115e-04
6.000000000000000000e+00 1.170339145891558519e-01 3.751568987707801228e-03 7.888830896022054184e-04
6.049999999999999822e+00 1.167456258852150180e-01 3.832453068100344796e-03 8.014074671024882732e-04
6.099999999999999645e+00 1.164750771709953808e-01 3.917764533552500587e-03 8.230378985597839670e-04
6.150000000000000355e+00 1.162237788369918784e-01 4.006831609716206104e-03 8.365490688052350720e-04
6.200000000000000178e+00 1.159938444496791815e-01 4.101127230426961784e-03 8.478771246884485042e-04
6.250000000000000000e+00 1.157852517932403957e-01 4.200008355381149722e-03 8.587310724648229351e-04
6.299999999999999822e+00 1.155953404847963745e-01 4.302178326979993681e-03 8.627069608105403719e-04
6.349999999999999645e+00 1.154195509067393044e-01 4.404819803531856426e-03 8.653070993951418035e-04
6.400000000000000355e+00 1.152508312751326369e-01 4.505948460193903889e-03 8.635875881288359668e-04
6.450000000000000178e+00 1.150821719503503648e-01 4.604243687281071515e-03 8.550257543944685861e-04
6.500000000000000000e+00 1.149064905589843033e-01 4.698752818010045601e-03 8.391040198642101249e-04
6.549999999999999822e+00 1.147179819102570886e-01 4.790247419874274319e-03 8.287399325846662784e-04
6.599999999999999645e+00 1.145109916346356144e-01 4.878736832379859320e-03 8.287858860355583595e-04
6.650000000000000355e+00 1.142827355519058508e-01 4.963913931263766108e-03 8.282639360622969914e-04
6.700000000000000178e+00 1.140310341561812379e-01 5.045408858269643214e-03 8.202077916096574793e-04
6.750000000000000000e+00 1.137534756667351044e-01 5.122598097086672811e-03 8.114755975005450046e-04
6.799999999999999822e+00 1.134488825408209028e-01 5.194812773591445283e-03 8.023411778624734824e-04
6.849999999999999645e+00 1.131180663067247183e-01 5.261630948295426338e-03 7.937271784067729012e-04
6.900000000000000355e+00 1.127635118056919822e-01 5.324007323931644053e-03 7.848174315212884736e-04
6.950000000000000178e+00 1.123889967150902836e-01 5.383905125297357153e-03 7.770513495506418608e-04
7.000000000000000000e+00 1.120001786196454796e-01 5.444425535118861681e-03 7.677664727054456630e-04
7.049999999999999822e+00 1.116032151482304335e-01 5.508385597868968066e-03 7.473787655630996073e-04
7.099999999999999645e+00 1.112035304814576603e-01 5.577908260739984636e-03 7.103572997616814082e-04
7.150000000000000355e+00 1.108085477995292972e-01 5.654724387291872913e-03 6.819684670534285117e-04
7.200000000000000178e+00 1.104217667820851928e-01 5.738852024796089676e-03 6.615373890521041370e-04
7.250000000000000000e+00 1.100415811394126891e-01 5.829871900917756554e-03 6.304261209595873015e-04
7.299999999999999822e+00 1.096663928443490782e-01 5.927249068654997372e-03 5.983169538027051067e-04
7.349999999999999645e+00 1.092968521705562218e-01 6.030373119915555247e-03 5.804549630983123600e-04
7.400000000000000355e+00 1.089305878970647928e-01 6.137765200736063943e-03 5.588252487016490003e-04
7.450000000000000178e+00 1.085682462114372221e-01 6.247838523539154219e-03 5.390959063271901245e-04
7.500000000000000000e+00 1.082131174573218863e-01 6.360262545454567137e-03 5.280475146795423876e-04
7.549999999999999822e+00 1.078674305644823916e-01 6.475794173049346548e-03 5.178808866816176368e-04
7.599999999999999645e+00 1.075327372814263438e-01 6.594931251094414415e-03 5.062500424271089991e-04
7.650000000000000355e+00 1.072100748198902970e-01 6.716430649752929208e-03 4.961615669577936014e-04
7.700000000000000178e+00 1.068985675336488472e-01 6.837982934415784593e-03 4.871703878775669651e-04
7.750000000000000000e+00 1.065959193224508827e-01 6.958487695508175537e-03 4.782497774641351527e-04
7.799999999999999822e+00 1.063009043435699519e-01 7.078516998983835733e-03 4.696615876276657260e-04
7.849999999999999645e+00 1.060128846888186843e-01 7.199613877739665345e-03 4.637936792001585138e-04
7.900000000000000355e+00 1.057300392375658260e-01 7.322707198925653208e-03 4.602288646971236085e-04
7.950000000000000178e+00 1.054489117792649783e-01 7.445225835824439801e-03 4.573312398612864888e-04
8.000000000000000000e+00 1.051634693248526681e-01 7.558869728821448683e-03 4.524851768044286029e-04
8.050000000000000711e+00 1.048661026286146769e-01 7.650409084909061928e-03 4.479353432353366912e-04
8.099999999999999645e+00 1.045486886000022153e-01 7.708919078385655446e-03 4.477755290639923516e-04
8.150000000000000355e+00 1.042039550859688024e-01 7.739460511285187888e-03 4.482017454320364239e-04
8.199999999999999289e+00 1.038274581217390052e-01 7.762954302405875376e-03 4.429083233949446621e-04
8.250000000000000000e+00 1.034187582481423950e-01 7.791485986790588382e-03 4.376287377443227903e-04
8.300000000000000711e+00 1.029776104840234296e-01 7.824746184917623359e-03 4.340381896577295514e-04
8.349999999999999645e+00 1.025041167486911431e-01 7.858429738967102895e-03 4.312410115786374223e-04
8.400000000000000355e+00 1.020021815241147489e-01 7.888928203735073863e-03 4.309555384804950127e-04
8.449999999999999289e+00 1.014799617126882630e-01 7.916301615895147969e-03 4.337332908595797508e-04
8.500000000000000000e+00 1.009471258317215098e-01 7.945127344866098965e-03 4.379262576610802376e-04
8.550000000000000711e+00 1.004116228946966699e-01 7.980849941802072023e-03 4.420897098335365696e-04
8.599999999999999645e+00 9.987834347274941738e-02 8.027867335121395206e-03 4.452486731274620576e-04
8.650000000000000355e+00 9.935040526511484948e-02 8.087603558415569494e-03 4.457721740127563938e-04
8.699999999999999289e+00 9.882944815803322569e-02 8.159559035560252915e-03 4.424655771562597010e-04
8.750000000000000000e+00 9.831451041425764981e-02 8.245422770267220314e-03 4.339764810822847744e-04
8.800000000000000711e+00 9.780346164935074804e-02 8.347695370936073986e-03 4.201228021971836128e-04
8.849999999999999645e+00 9.729463487199324634e-02 8.465506333509302886e-03 4.060947739190938683e-04
8.900000000000000355e+00 9.678401641716723180e-02 8.593433500532725658e-03 3.930498456379676606e-04
8.949999999999999289e+00 9.627124037120042555e-02 8.724044135982801651e-03 3.802583327238780891e-04
9.000000000000000000e+00 9.576299097500221014e-02 8.852314555433209858e-03 3.675314021049531097e-04
9.050000000000000711e+00 9.526860837786080283e-02 8.973952437107633393e-03 3.559642306222548635e-04
9.099999999999999645e+00 9.479447488376571695e-02 9.084035191196406650e-03 3.469175791430376436e-04
9.150000000000000355e+00 9.434083406160388707e-02 9.178965835856416067e-03 3.414144129935835670e-04
9.199999999999999289e+00 9.390142668680385996e-02 9.257550938084375611e-03 3.387986180154548563e-04
9.250000000000000000e+00 9.346685352263618685e-02 9.321201349416313037e-03 3.367813108420937909e-04
9.300000000000000711e+00 9.303143558806606372e-02 9.372143332557170484e-03 3.347509447548031218e-04
9.349999999999999645e+00 9.259689525839653879e-02 9.414385047054002129e-03 3.340199785125491606e-04
9.400000000000000355e+00 9.216825117791918598e-02 9.451433647405851554e-03 3.361809340065940142e-04
9.449999999999999289e+00 9.174573884944187130e-02 9.482861963195140381e-03 3.409779739147675835e-04
9.500000000000000000e+00 9.132246962854100036e-02 9.506593748045577552e-03 3.451676938195359060e-04
9.550000000000000711e+00 9.089010669097774553e-02 9.518305506591037690e-03 3.441362945263746293e-04
9.599999999999999645e+00 9.044489056938190275e-02 9.513270192587849200e-03 3.382466154244122237e-04
9.650000000000000355e+00 8.998808930631474468e-02 9.495573028462576254e-03 3.273343189994851188e-04
9.699999999999999289e+00 8.952564826796594044e-02 9.475624292422045111e-03 3.132769792172018721e-04
9.750000000000000000e+00 8.906091054355419478e-02 9.461417906380758386e-03 3.017063965140457738e-04
9.800000000000000711e+00 8.858711846866498818e-02 9.453001790888272346e-03 2.928822888406919841e-04
9.849999999999999645e+00 8.809203608064711255e-02 9.445960750153666388e-03 2.837715156316902767e-04
9.900000000000000355e+00 8.757214377877578504e-02 9.441249062058622646e-03 2.725569190924561919e-04
9.949999999999999289e+00 8.704344275755292182e-02 9.446336195327097868e-03 2.660710138936329830e-04
1.000000000000000000e+01 8.652810743716654596e-02 9.467467502811726526e-03 2.665750606924335701e-04
1.005000000000000071e+01 8.603665089320371162e-02 9.505892390491859495e-03 2.671490627791341045e-04
1.009999999999999964e+01 8.557032290527656626e-02 9.553432409933041228e-03 2.622044131358323873e-04
1.015000000000000036e+01 8.513191540656987744e-02 9.600459378290121873e-03 2.538306795045467876e-04
1.019999999999999929e+01 8.472404878524826544e-02 9.643059012332221014e-03 2.456905040455055977e-04
1.025000000000000000e+01 8.434316289206142403e-02 9.679368824826041495e-03 2.393175291030195755e-04
1.030000000000000071e+01 8.398228860240782023e-02 9.706351966838454998e-03 2.333017540506664384e-04
1.034999999999999964e+01 8.363758821362111961e-02 9.721643240839201311e-03 2.297555365405982172e-04
1.040000000000000036e+01 8.330278318030225060e-02 9.727861569459771846e-03 2.273520591328934343e-04
1.044999999999999929e+01 8.296800387281513811e-02 9.725200666284903803e-03 2.224214679184624305e-04
1.050000000000000000e+01 8.262734719878621348e-02 9.714819282250321611e-03 2.171032431045645127e-04
1.055000000000000071e+01 8.227550623962587295e-02 9.704033859812102522e-03 2.138144889097064714e-04
1.059999999999999964e+01 8.190337752458112797e-02 9.697715676075267799e-03 2.118997513888081191e-04
1.065000000000000036e+01 8.150354859484044978e-02 9.692762332406623660e-03 2.097967651955439945e-04
1.069999999999999929e+01 8.107492752663460200e-02 9.691361210622790809e-03 2.044075585783985786e-04
1.075000000000000000e+01 8.062239293569821441e-02 9.703898321313861666e-03 1.962022420525431866e-04
1.080000000000000071e+01 8.015040254140426423e-02 9.736034079590482823e-03 1.887490930171887237e-04
1.084999999999999964e+01 7.965877477906212201e-02 9.784742367790300738e-03 1.835619320326311677e-04
1.090000000000000036e+01 7.914606261281642574e-02 9.846023680374033776e-03 1.785194629311248875e-04
1.094999999999999929e+01 7.861303451253776053e-02 9.918527346924645161e-03 1.747871662451429015e-04
1.100000000000000000e+01 7.806090651476989273e-02 9.996053234528044090e-03 1.744199550099193290e-04
1.105000000000000071e+01 7.749096748761118147e-02 1.006869391255645063e-02 1.759930594885429102e-04
1.109999999999999964e+01 7.690845180447379581e-02 1.013189232140446032e-02 1.764780222576719832e-04
1.115000000000000036e+01 7.632406143677461507e-02 1.019135605079279222e-02 1.749432738761107773e-04
1.119999999999999929e+01 7.574960361933569253e-02 1.025198141415757831e-02 1.738639870891038803e-04
1.125000000000000000e+01 7.519004106053542302e-02 1.031162364494945041e-02 1.735792138876316858e-04
1.130000000000000071e+01 7.464285347353763478e-02 1.036622651322007677e-02 1.721107286628590586e-04
1.134999999999999964e+01 7.410536730320475829e-02 1.041475729933621225e-02 1.685832127443701435e-04
1.140000000000000036e+01 7.357950130480961359e-02 1.045863671711480189e-02 1.648080943516445375e-04
1.144999999999999929e+01 7.306935803954840714e-02 1.049991986728284268e-02 1.631110871780190803e-04
1.150000000000000000e+01 7.257613034313087352e-02 1.053772320678171732e-02 1.627578194560530089e-04
1.155000000000000071e+01 7.209831631710121591e-02 1.056723493208975781e-02 1.611843650970052884e-04
1.159999999999999964e+01 7.163604954430938254e-02 1.058454096885091435e-02 1.597182065869726716e-04
1.165000000000000036e+01 7.118962278961173118e-02 1.058711932608227303e-02 1.603866680590226444e-04
1.169999999999999929e+01 7.075526813849127017e-02 1.057315183994439467e-02 1.605221441143761052e-04
1.175000000000000000e+01 7.032803376085774993e-02 1.054666847484253024e-02 1.591693785730132090e-04
1.180000000000000071e+01 6.990469913903249455e-02 1.051285161211765878e-02 1.570503611667117675e-04
1.184999999999999964e+01 6.948448395152391488e-02 1.047709530804244102e-02 1.554441899751669159e-04
1.190000000000000036e+01 6.906540015508699781e-02 1.044217340310867742e-02 1.552459800090176306e-04
1.194999999999999929e+01 6.864284988645087682e-02 1.040393993329804569e-02 1.532015501236375879e-04
1.200000000000000000e+01 6.821550225786301991e-02 1.036423202236582720e-02 1.497989027173625084e-04
1.205000000000000071e+01 6.778281279878078935e-02 1.032711528459749964e-02 1.469630164018595074e-04
1.209999999999999964e+01 6.734183069797185228e-02 1.028708955960365434e-02 1.446507826482828986e-04
1.215000000000000036e+01 6.689158446364515398e-02 1.023773854389765231e-02 1.428102661611591084e-04
1.219999999999999929e+01 6.643370331137611606e-02 1.017856369526624200e-02 1.417548728906449225e-04
1.225000000000000000e+01 6.596922770874669162e-02 1.011202862642394257e-02 1.409600854116507395e-04
1.230000000000000071e+01 6.549715116619470034e-02 1.003874870526758577e-02 1.410301038733691853e-04
1.234999999999999964e+01 6.501378820241647538e-02 9.959011929121989667e-03 1.418181490007774449e-04
1.240000000000000036e+01 6.451520983940640941e-02 9.874034363989309462e-03 1.428568851476093315e-04
1.244999999999999929e+01 6.399963135472605535e-02 9.785013092788300004e-03 1.425765222815095429e-04
1.250000000000000000e+01 6.347040679232235361e-02 9.692850564195880370e-03 1.398324609323708023e-04
1.255000000000000071e+01 6.293696377697702293e-02 9.600481688401198144e-03 1.360676793320352018e-04
1.259999999999999964e+01 6.240858896427364799e-02 9.510923230580871357e-03 1.330807250312864931e-04
1.265000000000000036e+01 6.188843024707341156e-02 9.425387258510857166e-03 1.302894787725138344e-04
1.269999999999999929e+01 6.137597388534193898e-02 9.343690558802100060e-03 1.273985172615078800e-04
1.275000000000000000e+01 6.087030116546102848e-02 9.264682558113230756e-03 1.254203501805607659e-04
1.280000000000000071e+01 6.037003862294969270e-02 9.187482261301891870e-03 1.235628628880081374e-04
1.284999999999999964e+01 5.987581270332718864e-02 9.111925306565911431e-03 1.212276645229857613e-04
1.290000000000000036e+01 5.939043968440727711e-02 9.038749164666128391e-03 1.199761710790413460e-04
1.294999999999999929e+01 5.891399641967490219e-02 8.969016063836633690e-03 1.202442232080628686e-04
1.300000000000000000e+01 5.844228718542510831e-02 8.902716218257458736e-03 1.208227650854674359e-04
1.305000000000000071e+01 5.796971951692060643e-02 8.838263070825741821e-03 1.208244086484745093e-04
1.309999999999999964e+01 5.749215771593305796e-02 8.773530674245430191e-03 1.201664375348118627e-04
1.315000000000000036e+01 5.700869477957731107e-02 8.707349881606795891e-03 1.185614086115479232e-04
1.319999999999999929e+01 5.652288204876209504e-02 8.640121918976336607e-03 1.163743100632045843e-04
1.325000000000000000e+01 5.604121671295043960e-02 8.572285529002118820e-03 1.146339598447082840e-04
1.330000000000000071e+01 5.556946368332588843e-02 8.503132691484692474e-03 1.142348696844733128e-04
1.334999999999999964e+01 5.511043840513191183e-02 8.432053820432558813e-03 1.145500126083424090e-04
1.340000000000000036e+01 5.466591484318628069e-02 8.359813237083027482e-03 1.155603739111379306e-04
1.344999999999999929e+01 5.423670868417869440e-02 8.287862101337216403e-03 1.174670879352639072e-04
1.350000000000000000e+01 5.382159458521417611e-02 8.217112083272892428e-03 1.190494613800453935e-04
1.355000000000000071e+01 5.341912937496944708e-02 8.147889258421182196e-03 1.193739764899991277e-04
1.359999999999999964e+01 5.302881267485946154e-02 8.080511611923335211e-03 1.185339246559216934e-04
1.365000000000000036e+01 5.265033003927288568e-02 8.015367300703690051e-03 1.169031799554434795e-04
1.369999999999999929e+01 5.228286437282077259e-02 7.952156958912000306e-03 1.149980609694756288e-04
1.375000000000000000e+01 5.192503223533817547e-02 7.889183720769861463e-03 1.136823773508913247e-04
1.380000000000000071e+01 5.157472332531001791e-02 7.824085923505129728e-03 1.134981767161727042e-04
1.384999999999999964e+01 5.122921272869886133e-02 7.755462689681469346e-03 1.134304665256837289e-04
1.390000000000000036e+01 5.088752195688788643e-02 7.683545111270824110e-03 1.126226086459854251e-04
1.394999999999999929e+01 5.055223450309653810e-02 7.609670967527399146e-03 1.115274599064833169e-04
1.400000000000000000e+01 5.022785068116036866e-02 7.535533900123160544e-03 1.109960372064743576e-04
1.405000000000000071e+01 4.991760506605746883e-02 7.462319842040140115e-03 1.114144080921577914e-04
1.409999999999999964e+01 4.962150031629541241e-02 7.390134875361530249e-03 1.128256516640829029e-04
1.415000000000000036e+01 4.933585818848948423e-02 7.318573268417989316e-03 1.145921351477496028e-04
1.419999999999999929e+01 4.905505942687481830e-02 7.247709180024644246e-03 1.152153298731335972e-04
1.425000000000000000e+01 4.877534281260276910e-02 7.178158663548008661e-03 1.145370137374189762e-04
1.430000000000000071e+01 4.849597739298186494e-02 7.110566135350108313e-03 1.134077433471548333e-04
1.434999999999999964e+01 4.821796702957849984e-02 7.045362332630584860e-03 1.125013774973428052e-04
1.440000000000000036e+01 4.794245643117937133e-02 6.982979714538518901e-03 1.125355751869065057e-04
1.444999999999999929e+01 4.766834275999691506e-02 6.923425017728136212e-03 1.135548844668766142e-04
1.450000000000000000e+01 4.739134664896919175e-02 6.865496882502431820e-03 1.147042884599452255e-04
