# #"Time" "KineticEnergy" "SolenoidalDissipation" "DilatationalDissipation""
1.550000000000000044e+00 1.268186911077043288e-01 6.376331280059004472e-04 1.077548277024188776e-04
1.600000000000000089e+00 1.268762049073011711e-01 6.457527059275753809e-04 1.161209225850336305e-04
1.649999999999999911e+00 1.269517253290626813e-01 6.538507485075892257e-04 1.252535989357299252e-04
1.699999999999999956e+00 1.270374317347789106e-01 6.619640876094458684e-04 1.345331699922965192e-04
1.750000000000000000e+00 1.271245314854486663e-01 6.701313153265320548e-04 1.432293393633270520e-04
1.800000000000000044e+00 1.271999036556880625e-01 6.783445885210754017e-04 1.501609494837227504e-04
1.850000000000000089e+00 1.272592197934662439e-01 6.867147611155477015e-04 1.556736979901273375e-04
1.899999999999999911e+00 1.273079984135452869e-01 6.953852364573260203e-04 1.611211800487496364e-04
1.949999999999999956e+00 1.273476095642354089e-01 7.044202245088302360e-04 1.665017177779659673e-04
2.000000000000000000e+00 1.273770262292440725e-01 7.137660582618620330e-04 1.714673335096657291e-04
2.049999999999999822e+00 1.273871788894984924e-01 7.235417206229188304e-04 1.752597523346944989e-04
2.100000000000000089e+00 1.273802832507395788e-01 7.338775937769293932e-04 1.787485652298244560e-04
2.149999999999999911e+00 1.273555351269732017e-01 7.447753029177811741e-04 1.818631552023228530e-04
2.200000000000000178e+00 1.273145665182366659e-01 7.562826136861466528e-04 1.845042388583908782e-04
2.250000000000000000e+00 1.272575377243380934e-01 7.683637278313905231e-04 1.857591283526419047e-04
2.299999999999999822e+00 1.271879969717682191e-01 7.810597392364315803e-04 1.861306225950787178e-04
2.350000000000000089e+00 1.271031163186772672e-01 7.943833729450906767e-04 1.852005962294563525e-04
2.399999999999999911e+00 1.270037932909803824e-01 8.082754830446377183e-04 1.833775253863464375e-04
2.450000000000000178e+00 1.269040499717524750e-01 8.231169610068408754e-04 1.832472857159486105e-04
2.500000000000000000e+00 1.268100455558802409e-01 8.386494428133264931e-04 1.830864576613031708e-04
2.549999999999999822e+00 1.267168797466854957e-01 8.544857039747841623e-04 1.815823027767925809e-04
2.600000000000000089e+00 1.266221961303176657e-01 8.710348963275440018e-04 1.794230595841203319e-04
2.649999999999999911e+00 1.265328724595267129e-01 8.881428351604917296e-04 1.777899373002275328e-04
2.700000000000000178e+00 1.264526895636841342e-01 9.058109303008643953e-04 1.767429368311885488e-04
2.750000000000000000e+00 1.263836916768097951e-01 9.239095472545477694e-04 1.737614667376904942e-04
2.799999999999999822e+00 1.263307199543351467e-01 9.420817207335858718e-04 1.693773683961431688e-04
2.850000000000000089e+00 1.262989707425071217e-01 9.603021353469035071e-04 1.663186993366278757e-04
2.899999999999999911e+00 1.262805782719404746e-01 9.786522024934026821e-04 1.643335996557362944e-04
2.950000000000000178e+00 1.262859132228068837e-01 9.975692247899605337e-04 1.660302438572140520e-04
3.000000000000000000e+00 1.263159971924015801e-01 1.016723855732271043e-03 1.679019938821381603e-04
3.049999999999999822e+00 1.263610225565727774e-01 1.036008014164619502e-03 1.672172623614234614e-04
3.100000000000000089e+00 1.264175365028973597e-01 1.055594170995466027e-03 1.651635761550637261e-04
3.149999999999999911e+00 1.264859876314899934e-01 1.075631615940240505e-03 1.619400562758126889e-04
3.200000000000000178e+00 1.265736722970607353e-01 1.096168680056922896e-03 1.601913412048032199e-04
3.250000000000000000e+00 1.266808170298049374e-01 1.117257984486194579e-03 1.614771078044165836e-04
3.299999999999999822e+00 1.267918074500119785e-01 1.139362830178638824e-03 1.638158288481226393e-04
3.350000000000000089e+00 1.269181891610476898e-01 1.162107594891596601e-03 1.682235435804730922e-04
3.399999999999999911e+00 1.270491070203532136e-01 1.185613771776409565e-03 1.716150700102753168e-04
3.450000000000000178e+00 1.271738898894962666e-01 1.210466034203494740e-03 1.727338527396166047e-04
3.500000000000000000e+00 1.272979241367459824e-01 1.236882420491463826e-03 1.732323482287939425e-04
3.549999999999999822e+00 1.274259509856039418e-01 1.264845642091389291e-03 1.758983317822621886e-04
3.600000000000000089e+00 1.275536568464760434e-01 1.294070875754118125e-03 1.804670571544967305e-04
3.649999999999999911e+00 1.276604760954496154e-01 1.323954423879059256e-03 1.839686287521057030e-04
3.700000000000000178e+00 1.277409545182467410e-01 1.353822287083854270e-03 1.854614723920059566e-04
3.750000000000000000e+00 1.277990837950145897e-01 1.383732499196523892e-03 1.856581653239818572e-04
3.799999999999999822e+00 1.278322423322812706e-01 1.413461479826035863e-03 1.851548404620766261e-04
3.850000000000000089e+00 1.278387861464395925e-01 1.442820822272914078e-03 1.850466007263778926e-04
3.899999999999999911e+00 1.278136744928708435e-01 1.471829130554510581e-03 1.843193038389643863e-04
3.950000000000000178e+00 1.277547342033610034e-01 1.500617873245987770e-03 1.821832924081298957e-04
4.000000000000000000e+00 1.276602594501337340e-01 1.529029463362125037e-03 1.779747607375861934e-04
4.049999999999999822e+00 1.275400336335560936e-01 1.557115175243714046e-03 1.745295903774555363e-04
4.099999999999999645e+00 1.274046984631467816e-01 1.585307158924112794e-03 1.733632112174798129e-04
4.150000000000000355e+00 1.272583920077639819e-01 1.614001439712439527e-03 1.737668709171105946e-04
4.200000000000000178e+00 1.271033235407608430e-01 1.643604734344101485e-03 1.751513569177512311e-04
4.250000000000000000e+00 1.269416598637641003e-01 1.674427777110706330e-03 1.776056307977526326e-04
4.299999999999999822e+00 1.267766520790357954e-01 1.706516756527649923e-03 1.813542617231581457e-04
4.349999999999999645e+00 1.266109336656885132e-01 1.739868934125310190e-03 1.862670614216508302e-04
4.400000000000000355e+00 1.264464907054885789e-01 1.774450115499288418e-03 1.920234425636656609e-04
4.450000000000000178e+00 1.262822719247756464e-01 1.810170836986962862e-03 1.989742545609118831e-04
4.500000000000000000e+00 1.261137815251707761e-01 1.846838686597637638e-03 2.063808818078228190e-04
4.549999999999999822e+00 1.259376389531993712e-01 1.884160241773172621e-03 2.136456821128296444e-04
4.599999999999999645e+00 1.257460291837086130e-01 1.921602383588593950e-03 2.210183325772834115e-04
4.650000000000000355e+00 1.255348495683588361e-01 1.959142191956663327e-03 2.271714478793119228e-04
4.700000000000000178e+00 1.253056322192482308e-01 1.997285433514894674e-03 2.318784484448731730e-04
4.750000000000000000e+00 1.250610985954441756e-01 2.036407663760002752e-03 2.364963574402353084e-04
4.799999999999999822e+00 1.247987798255399683e-01 2.076105499638965148e-03 2.414918742167384788e-04
4.849999999999999645e+00 1.245197116426991213e-01 2.116106494159140233e-03 2.465366574439311633e-04
4.900000000000000355e+00 1.242285426249217506e-01 2.156463716255838450e-03 2.507973579657783074e-04
4.950000000000000178e+00 1.239245216767263097e-01 2.196783769926630592e-03 2.543051348369640484e-04
5.000000000000000000e+00 1.236105178852431319e-01 2.237355785169080694e-03 2.571700685419193522e-04
5.049999999999999822e+00 1.232879941366968185e-01 2.278230912212182973e-03 2.598793165267335582e-04
5.099999999999999645e+00 1.229585382432818591e-01 2.319021861625658511e-03 2.630597626128656011e-04
5.150000000000000355e+00 1.226204170905045576e-01 2.359679466441723297e-03 2.652257803980224721e-04
5.200000000000000178e+00 1.222750028006100859e-01 2.400351895037276286e-03 2.661774187371653130e-04
5.250000000000000000e+00 1.219263417315493425e-01 2.441375395812585367e-03 2.671732130277794425e-04
5.299999999999999822e+00 1.215747673088524300e-01 2.482844616005952087e-03 2.687135018601527871e-04
5.349999999999999645e+00 1.212171369880960387e-01 2.525084292538529347e-03 2.699429630758355095e-04
5.400000000000000355e+00 1.208509084836804637e-01 2.567830500282284895e-03 2.712359859511365308e-04
5.450000000000000178e+00 1.204765305741243853e-01 2.610812650522349645e-03 2.735129372046975899e-04
5.500000000000000000e+00 1.200936071121255500e-01 2.653767157323985888e-03 2.765996892694948185e-04
5.549999999999999822e+00 1.197026597962050909e-01 2.696971293047360080e-03 2.795601929093617026e-04
5.599999999999999645e+00 1.193050630199968126e-01 2.739119824796452853e-03 2.825880354523700017e-04
5.650000000000000355e+00 1.189100714244709228e-01 2.780887044258907419e-03 2.866353366522002397e-04
5.700000000000000178e+00 1.185205527479642890e-01 2.822401427485130183e-03 2.918213212962268710e-04
5.750000000000000000e+00 1.181369322679465816e-01 2.863541025239037686e-03 2.973518092787353945e-04
5.799999999999999822e+00 1.177601435136112484e-01 2.904849580063847796e-03 3.032529649066558809e-04
5.849999999999999645e+00 1.173947549494922110e-01 2.947274386793526189e-03 3.093171439267908751e-04
5.900000000000000355e+00 1.170430811302707180e-01 2.990528593603334999e-03 3.154283905620036666e-04
5.950000000000000178e+00 1.167038728768846761e-01 3.034330984045832680e-03 3.213600698737273820e-04
6.000000000000000000e+00 1.163760753257493119e-01 3.078663352237139342e-03 3.272022690670474128e-04
6.049999999999999822e+00 1.160639780564494822e-01 3.124950206549729180e-03 3.330615902239096788e-04
6.099999999999999645e+00 1.157670247928496987e-01 3.175020144977018424e-03 3.382667953691103528e-04
6.150000000000000355e+00 1.154812349589581788e-01 3.228404538363888014e-03 3.429822035502040124e-04
6.200000000000000178e+00 1.152091569479430505e-01 3.284748609439198854e-03 3.477487944276906151e-04
6.250000000000000000e+00 1.149512206935980330e-01 3.343575555720419007e-03 3.528726789398310649e-04
6.299999999999999822e+00 1.147016270101211960e-01 3.403802693874186016e-03 3.585002051167589590e-04
6.349999999999999645e+00 1.144597733389768612e-01 3.464820941524406148e-03 3.652076881221341859e-04
6.400000000000000355e+00 1.142192301563042384e-01 3.526548463022629795e-03 3.717232717362788964e-04
6.450000000000000178e+00 1.139721465780104137e-01 3.588316705131898866e-03 3.771320018234260879e-04
6.500000000000000000e+00 1.137140874995384854e-01 3.650113183809293709e-03 3.809391693469640298e-04
6.549999999999999822e+00 1.134411815767147613e-01 3.711509931831679081e-03 3.831002067667523621e-04
6.599999999999999645e+00 1.131555940728878606e-01 3.772124095339787677e-03 3.847636048078160683e-04
6.650000000000000355e+00 1.128581946476069492e-01 3.831190444821530247e-03 3.851044353551823967e-04
6.700000000000000178e+00 1.125478814183302201e-01 3.888984345332426994e-03 3.835129084575672259e-04
6.750000000000000000e+00 1.122191415169077056e-01 3.945201924663505229e-03 3.796324275722270003e-04
6.799999999999999822e+00 1.118696633196297058e-01 4.000298512712606967e-03 3.745342840499821463e-04
6.849999999999999645e+00 1.115036422070422029e-01 4.055588352452396857e-03 3.691921529897089125e-04
6.900000000000000355e+00 1.111216246474440450e-01 4.112406252711781063e-03 3.643336131906192623e-04
6.950000000000000178e+00 1.107226550482808408e-01 4.171803903207571204e-03 3.595025417730554423e-04
7.000000000000000000e+00 1.103046125889121654e-01 4.232862555803810524e-03 3.539926772736039207e-04
7.049999999999999822e+00 1.098592252882233250e-01 4.294051353307520510e-03 3.475718375784434748e-04
7.099999999999999645e+00 1.093904457708195777e-01 4.355223139223176471e-03 3.406449746559694035e-04
7.150000000000000355e+00 1.088939652567057076e-01 4.414371662878885730e-03 3.327992059846790712e-04
7.200000000000000178e+00 1.083785758774314240e-01 4.470882550665539884e-03 3.251035938874681009e-04
7.250000000000000000e+00 1.078540272694633873e-01 4.524725084174200870e-03 3.181571201624341580e-04
7.299999999999999822e+00 1.073356204349692616e-01 4.577604057190739865e-03 3.121349993518224221e-04
7.349999999999999645e+00 1.068380668532036837e-01 4.630337485296480947e-03 3.080670654439629963e-04
7.400000000000000355e+00 1.063631597506806969e-01 4.681684083891483363e-03 3.060333920970379320e-04
7.450000000000000178e+00 1.059036960753628187e-01 4.728977998968570719e-03 3.045792539250017652e-04
7.500000000000000000e+00 1.054573893682966140e-01 4.770047471196948996e-03 3.024430728250673784e-04
7.549999999999999822e+00 1.050277511427365057e-01 4.804710742903320689e-03 3.016510984259020882e-04
7.599999999999999645e+00 1.046140670620049756e-01 4.834000146412465240e-03 3.015495301839068369e-04
7.650000000000000355e+00 1.042113907849101517e-01 4.858295865733061082e-03 3.001990338943983727e-04
7.700000000000000178e+00 1.038152046751797813e-01 4.878963211169343346e-03 2.974747899509284465e-04
7.750000000000000000e+00 1.034225590012489981e-01 4.896903924975814885e-03 2.935745690344094953e-04
7.799999999999999822e+00 1.030421714394361560e-01 4.913754108734303024e-03 2.886237609177080246e-04
7.849999999999999645e+00 1.026802237679477620e-01 4.930033757600950188e-03 2.839367186135939103e-04
7.900000000000000355e+00 1.023311407816541591e-01 4.945919200264915772e-03 2.794968832801459193e-04
7.950000000000000178e+00 1.019851983198554746e-01 4.961396224222864963e-03 2.733264136426098614e-04
8.000000000000000000e+00 1.016438082600905485e-01 4.977044164423461738e-03 2.676819416705206677e-04
8.050000000000000711e+00 1.013093004471424391e-01 4.993121833502220039e-03 2.643541434544394186e-04
8.099999999999999645e+00 1.009688207526140413e-01 5.009393444206558695e-03 2.609933892349533503e-04
8.150000000000000355e+00 1.006112400996677925e-01 5.025635070572512762e-03 2.560867831970379182e-04
8.199999999999999289e+00 1.002324028340802337e-01 5.041569743277415395e-03 2.500438089922049634e-04
8.250000000000000000e+00 9.983926445464234856e-02 5.057881219789501885e-03 2.451056441417209385e-04
8.300000000000000711e+00 9.942761142491768345e-02 5.073828495455869753e-03 2.423425476298369228e-04
8.349999999999999645e+00 9.899638688776750406e-02 5.089658572760529485e-03 2.401914714493713274e-04
8.400000000000000355e+00 9.853848331324122078e-02 5.103913390644079437e-03 2.367812558302167202e-04
8.449999999999999289e+00 9.805771166143613382e-02 5.116970366267784530e-03 2.325188082136943465e-04
8.500000000000000000e+00 9.756058487886117014e-02 5.130541227795064677e-03 2.298912240749262012e-04
8.550000000000000711e+00 9.704605152225848075e-02 5.144828377747062524e-03 2.287185228813587499e-04
8.599999999999999645e+00 9.652240837236773785e-02 5.161708411384340750e-03 2.279419115126333627e-04
8.650000000000000355e+00 9.599377237686296249e-02 5.181185692237555082e-03 2.281550415152981031e-04
8.699999999999999289e+00 9.547020788312851614e-02 5.204546343380232233e-03 2.301240000989743305e-04
8.750000000000000000e+00 9.495609651750203106e-02 5.231274613883888334e-03 2.323538593720037644e-04
8.800000000000000711e+00 9.445104164826748083e-02 5.259142972138714650e-03 2.333580533476716011e-04
8.849999999999999645e+00 9.395309462265799549e-02 5.286047748900028244e-03 2.332018145886296417e-04
8.900000000000000355e+00 9.347109231706300647e-02 5.310619153634846962e-03 2.333535418338042510e-04
8.949999999999999289e+00 9.301016019299376825e-02 5.330826686790144167e-03 2.346095675662096232e-04
9.000000000000000000e+00 9.257102897985609868e-02 5.345388371748883809e-03 2.365466756253879331e-04
9.050000000000000711e+00 9.215181087793322678e-02 5.354232657835439335e-03 2.378854020999655915e-04
9.099999999999999645e+00 9.175040931885454498e-02 5.357827969317909694e-03 2.380096748297065373e-04
9.150000000000000355e+00 9.136005033691560473e-02 5.355655352630870648e-03 2.377650653406212849e-04
9.199999999999999289e+00 9.097999449703668418e-02 5.349487174753992519e-03 2.372342555977538308e-04
9.250000000000000000e+00 9.060906615113421825e-02 5.342232359309743994e-03 2.346600608723365831e-04
9.300000000000000711e+00 9.024446922155215933e-02 5.335995307308687673e-03 2.301197079739528291e-04
9.349999999999999645e+00 8.988182145094945896e-02 5.331023612109923350e-03 2.249928622345135276e-04
9.400000000000000355e+00 8.952258540584889790e-02 5.328030003278372458e-03 2.194748020861950351e-04
9.449999999999999289e+00 8.916596079336606973e-02 5.327195802887321578e-03 2.127395572888807706e-04
9.500000000000000000e+00 8.880432087546524800e-02 5.327178845801140185e-03 2.063026265616750522e-04
9.550000000000000711e+00 8.843069058023890483e-02 5.326441850433905924e-03 2.022073902033987372e-04
9.599999999999999645e+00 8.804539188040065578e-02 5.326455715256020983e-03 1.993515832753162663e-04
9.650000000000000355e+00 8.763848859725591189e-02 5.326004874292970988e-03 1.951550924243644917e-04
9.699999999999999289e+00 8.721156974064803169e-02 5.324730249063171737e-03 1.895558715405547018e-04
9.750000000000000000e+00 8.677684418746754724e-02 5.324325989682909821e-03 1.844677045930676821e-04
9.800000000000000711e+00 8.634278371765266580e-02 5.326162869394687055e-03 1.802547567306288690e-04
9.849999999999999645e+00 8.590971222565213505e-02 5.329828311400089738e-03 1.756778534933616843e-04
9.900000000000000355e+00 8.548239993257202018e-02 5.335644879958851942e-03 1.711894557545181402e-04
9.949999999999999289e+00 8.506418186590887498e-02 5.342602403513180449e-03 1.679022988924074261e-04
1.000000000000000000e+01 8.465138765407691224e-02 5.348697609230301971e-03 1.665017800062864998e-04
1.005000000000000071e+01 8.424247739258228229e-02 5.354014845283380439e-03 1.658305681445082491e-04
1.009999999999999964e+01 8.383129846823592080e-02 5.358617322772214753e-03 1.641192131587993733e-04
1.015000000000000036e+01 8.341518978090337044e-02 5.363008933309399220e-03 1.611993244172279713e-04
1.019999999999999929e+01 8.299057904887777171e-02 5.366361194261525316e-03 1.585498332392040776e-04
1.025000000000000000e+01 8.255804635601614316e-02 5.369266147458444903e-03 1.570522182242700346e-04
1.030000000000000071e+01 8.211555282302604453e-02 5.371009291003310364e-03 1.556024841680413986e-04
1.034999999999999964e+01 8.165930826832845657e-02 5.370608949107486853e-03 1.535394146449852121e-04
1.040000000000000036e+01 8.119287608135701551e-02 5.368289988769646935e-03 1.517842323695105917e-04
1.044999999999999929e+01 8.072156127168651774e-02 5.364786231807599885e-03 1.509222674129341113e-04
1.050000000000000000e+01 8.024162301977272316e-02 5.358563184713180730e-03 1.502898820431827526e-04
1.055000000000000071e+01 7.975478878348736533e-02 5.349873417652544275e-03 1.492576683171973706e-04
1.059999999999999964e+01 7.926424689629645026e-02 5.339230969762493763e-03 1.480353018665154553e-04
1.065000000000000036e+01 7.876981514797912198e-02 5.327510226782432821e-03 1.470906054526047754e-04
1.069999999999999929e+01 7.826690647025411063e-02 5.315007368342969038e-03 1.455550875900452274e-04
1.075000000000000000e+01 7.775842756389751698e-02 5.303690115137540788e-03 1.428591537677408995e-04
1.080000000000000071e+01 7.724496721109598563e-02 5.293831192786774970e-03 1.396357045443554336e-04
1.084999999999999964e+01 7.672594996612129570e-02 5.285290753227458484e-03 1.367538082984827625e-04
1.090000000000000036e+01 7.620275866533891829e-02 5.277759153808658441e-03 1.342820644352725197e-04
1.094999999999999929e+01 7.567439897727348819e-02 5.270363875156042384e-03 1.319096506163762721e-04
1.100000000000000000e+01 7.514458741199393776e-02 5.263317382653438445e-03 1.297674244207773920e-04
1.105000000000000071e+01 7.461439116096453550e-02 5.256779617566527049e-03 1.276151320038020716e-04
1.109999999999999964e+01 7.408666216505604973e-02 5.251121449757110114e-03 1.254918388740174323e-04
1.115000000000000036e+01 7.356467317979892284e-02 5.246083465664946183e-03 1.234489428677412000e-04
1.119999999999999929e+01 7.305287929249845713e-02 5.242351985773895801e-03 1.211397771462264204e-04
1.125000000000000000e+01 7.255562812121225946e-02 5.239955751358461693e-03 1.186770514090250970e-04
1.130000000000000071e+01 7.207576462632432623e-02 5.238711363411672345e-03 1.165438501225136839e-04
1.134999999999999964e+01 7.161284449272789510e-02 5.237680492943037718e-03 1.147086235613815528e-04
1.140000000000000036e+01 7.116751720034228401e-02 5.236478541451324888e-03 1.128191632074913907e-04
1.144999999999999929e+01 7.074168549094063396e-02 5.234880845245470753e-03 1.113661436732444075e-04
1.150000000000000000e+01 7.033441447461548368e-02 5.232491068842712485e-03 1.104734130901403931e-04
1.155000000000000071e+01 6.994401136066451252e-02 5.228829165218294717e-03 1.096645451061530860e-04
1.159999999999999964e+01 6.956973455361142866e-02 5.224080283876149020e-03 1.086314796519074907e-04
1.165000000000000036e+01 6.921213116445909530e-02 5.218573636828605262e-03 1.075894648194353724e-04
1.169999999999999929e+01 6.887013541496736502e-02 5.212577239589650559e-03 1.068788309531491191e-04
1.175000000000000000e+01 6.854092792399868461e-02 5.206135758045748324e-03 1.063231286709770494e-04
1.180000000000000071e+01 6.822061207543576866e-02 5.199175681623351836e-03 1.058025199364291712e-04
1.184999999999999964e+01 6.790425736879764085e-02 5.191540627530044985e-03 1.054193061578168327e-04
1.190000000000000036e+01 6.758706897605380737e-02 5.183195070737826003e-03 1.052928964627255934e-04
1.194999999999999929e+01 6.726226273093167951e-02 5.173660703700036674e-03 1.053941045418660909e-04
1.200000000000000000e+01 6.692318472229709381e-02 5.162479353750135287e-03 1.053858328174906648e-04
1.205000000000000071e+01 6.656577092767528014e-02 5.149807997600691460e-03 1.046779096160834925e-04
1.209999999999999964e+01 6.618692551339011576e-02 5.135617384082258492e-03 1.030095414879057591e-04
1.215000000000000036e+01 6.578790134114111121e-02 5.120231609764876006e-03 1.008294691970259378e-04
1.219999999999999929e+01 6.536892441840162771e-02 5.102933909484474312e-03 9.827569889067053243e-05
1.225000000000000000e+01 6.493697366823607264e-02 5.084497834775312565e-03 9.549065608333269040e-05
1.230000000000000071e+01 6.449772530385375346e-02 5.065106894889861641e-03 9.286369742948687861e-05
1.234999999999999964e+01 6.405451841988182848e-02 5.044322003038432742e-03 9.061066513924384168e-05
1.240000000000000036e+01 6.361196384265156711e-02 5.022661986503753999e-03 8.849481772517778287e-05
1.244999999999999929e+01 6.317254187749095362e-02 5.000003216189508395e-03 8.641659135375607745e-05
1.250000000000000000e+01 6.273954031923519026e-02 4.976574310323272389e-03 8.477373941587004074e-05
1.255000000000000071e+01 6.231366567741482981e-02 4.952078021099084668e-03 8.380114800833656365e-05
1.259999999999999964e+01 6.189402050107395414e-02 4.926348863763150947e-03 8.312674812273689972e-05
1.265000000000000036e+01 6.148135462324340328e-02 4.899742751116909455e-03 8.269602779873980040e-05
1.269999999999999929e+01 6.107570535138125839e-02 4.872441278881502885e-03 8.273883884188525562e-05
1.275000000000000000e+01 6.067657441418428110e-02 4.844764779467946453e-03 8.320685294936288907e-05
1.280000000000000071e+01 6.028118680605312751e-02 4.816310476995265197e-03 8.381192720282817530e-05
1.284999999999999964e+01 5.988825548960959033e-02 4.787019685098336565e-03 8.442242139961412281e-05
1.290000000000000036e+01 5.949567082523994632e-02 4.756824984794098474e-03 8.476244744371045942e-05
1.294999999999999929e+01 5.910237333405645582e-02 4.726024157108743226e-03 8.454025368382790521e-05
1.300000000000000000e+01 5.870811415638169106e-02 4.694388696559890356e-03 8.358922519356914375e-05
1.305000000000000071e+01 5.831492608465801974e-02 4.662295991194179146e-03 8.207180374268064032e-05
1.309999999999999964e+01 5.792355930906783329e-02 4.629583015039922915e-03 8.045049902779875621e-05
1.315000000000000036e+01 5.753581118778335751e-02 4.596475517312412565e-03 7.907534439135932721e-05
1.319999999999999929e+01 5.715208741589239416e-02 4.562745120755855831e-03 7.795763873980731523e-05
1.325000000000000000e+01 5.677224528756719124e-02 4.528425285079216295e-03 7.701655789398226867e-05
1.330000000000000071e+01 5.639548767942691165e-02 4.493499237270953510e-03 7.596793217604772322e-05
1.334999999999999964e+01 5.602292843295623992e-02 4.458487984251450001e-03 7.462695476979473318e-05
1.340000000000000036e+01 5.565540981051016189e-02 4.423447138235782686e-03 7.318908458281935241e-05
1.344999999999999929e+01 5.529348949938747704e-02 4.388416772530413790e-03 7.189871137621973952e-05
1.350000000000000000e+01 5.493880469378448206e-02 4.353864004214664900e-03 7.083541529170936889e-05
1.355000000000000071e+01 5.459159915396950141e-02 4.319691048646278481e-03 6.995170123609244900e-05
1.359999999999999964e+01 5.425239920925550852e-02 4.286043728500160167e-03 6.904768132226819376e-05
1.365000000000000036e+01 5.392049883375917008e-02 4.252628224396008336e-03 6.801252267181583371e-05
1.369999999999999929e+01 5.359719078955640231e-02 4.219697024744311319e-03 6.689982585164535450e-05
1.375000000000000000e+01 5.328167621597544590e-02 4.186910610142347521e-03 6.591296204008315084e-05
1.380000000000000071e+01 5.297425025563936435e-02 4.154241337016718709e-03 6.517906231722372208e-05
1.384999999999999964e+01 5.267377746781837233e-02 4.121686381884750658e-03 6.457324348461871788e-05
1.390000000000000036e+01 5.237809748497899986e-02 4.089109788233609086e-03 6.383964208503247818e-05
1.394999999999999929e+01 5.208716707095965848e-02 4.056875167628403930e-03 6.299418718888081050e-05
1.400000000000000000e+01 5.180004238607786166e-02 4.025029436533400853e-03 6.215184521871952616e-05
1.405000000000000071e+01 5.151650371535678591e-02 3.993980028334988275e-03 6.118860963440592930e-05
1.409999999999999964e+01 5.123521218914436209e-02 3.963564764472617304e-03 6.011545885511958005e-05
1.415000000000000036e+01 5.095631857318749791e-02 3.933773059944852685e-03 5.924656471890254208e-05
1.419999999999999929e+01 5.068006067418714955e-02 3.904579094400599353e-03 5.876001972901789838e-05
1.425000000000000000e+01 5.040564323202958996e-02 3.875870115340389159e-03 5.849246834110750849e-05
1.430000000000000071e+01 5.013280164976647441e-02 3.847833952437601599e-03 5.833947815975411966e-05
1.434999999999999964e+01 4.985968493535652968e-02 3.820227105253071274e-03 5.836226525563220516e-05
1.440000000000000036e+01 4.958540070067587319e-02 3.793186525081608442e-03 5.853399420679551403e-05
1.444999999999999929e+01 4.930845777568208105e-02 3.766713965330638000e-03 5.864440778103921742e-05
1.450000000000000000e+01 4.902783042869314489e-02 3.740955868992953785e-03 5.845528452256160021e-05
