Time,KineticEnergy,SolenoidalDissipation,DilatationalDissipation
0.0005,,,
0.05,0.12498944660982639,0.00046894959309473974,5.935963380048188e-07
0.1,0.12500389985618787,0.00046970380472839967,2.2903526428986567e-06
0.15,0.12504117993179678,0.0004710342910538026,4.861754393042841e-06
0.2,0.1250980464473615,0.00047295597540814065,7.974541463526117e-06
0.25,0.1251706538702607,0.00047547980429918813,1.124605349131045e-05
0.3,0.1252550938604552,0.00047860437033988456,1.4312723734509983e-05
0.35,0.12534794494444157,0.00048230802929531295,1.6899706757644795e-05
0.4,0.12544672871064458,0.00048654396044819773,1.8873586421846216e-05
0.45,0.12555017154353326,0.0004912404732789355,2.02613751669043e-05
0.5,0.1256581889237739,0.00049630759409536,2.123032405988845e-05
0.55,0.12577155568485612,0.0005016486977675882,2.2038358075574174e-05
0.6,0.12589129564910936,0.0005071739155870427,2.2972674639409136e-05
0.65,0.12601789413826178,0.000512811601619316,2.4290799952546715e-05
0.7,0.1261505014100355,0.0005185152559826608,2.617113436536946e-05
0.75,0.1262863478003148,0.0005242651891797669,2.8676661129277424e-05
0.8,0.12642059542804834,0.0005300658880969056,3.173756123402897e-05
0.85,0.1265467864764376,0.0005359405168891429,3.516236004856601e-05
0.9,0.12665789894178003,0.0005419241705627956,3.868581023887007e-05
0.95,0.12674779791725693,0.0005480570774929463,4.204923894294715e-05
1.0,0.1268126320891132,0.0005543785148642558,4.508757181605149e-05
1.05,0.12685167226312985,0.0005609218647988174,4.778263177205435e-05
1.1,0.12686728484620877,0.0005677109944006121,5.025364038566565e-05
1.15,0.12686411135841452,0.0005747578672881206,5.269088793910066e-05
1.2,0.1268479006487286,0.0005820611820542533,5.527296068941234e-05
1.25,0.1268245464692609,0.0005896059058548131,5.811990289242301e-05
1.3,0.12679964890606757,0.0005973637187738445,6.131018073420395e-05
1.35,0.12677851580100458,0.0006052947941827118,6.494311421736402e-05
1.4,0.12676623550844984,0.0006133513045203544,6.919621586496895e-05
1.45,0.12676750625158786,0.0006214829546820923,7.434323325384665e-05
1.5,0.12678615365374907,0.0006296439364300776,8.074690953322674e-05
1.55,0.12682449100446053,0.00063780057046706,8.885075704556213e-05
1.6,0.12688272486889082,0.0006459378145133108,9.918527750847154e-05
1.65,0.1269585996245054,0.0006540626947270395,0.00011237043629143384
1.7,0.12704745045357535,0.0006622036709720543,0.0001290011107046328
1.75,0.1271427014182855,0.0006704060720211129,0.00014940889338827004
1.8,0.12723736767725582,0.0006787272711720365,0.0001736367229083741
1.85,0.12732479351728557,0.0006872320067957962,0.00020063336259715616
1.9,0.12739994117166392,0.0006960026538434448,0.00023176638089651103
1.95,0.12745636995398638,0.0007051028055912594,0.0002622162835387599
2.0,0.1274951129653119,0.0007146350751713263,0.0002923223949284243
2.05,0.12751429906065279,0.0007247353198367024,0.0003288011871689207
2.1,0.12750666173863576,0.0007353762360630646,0.0003515641354438269
2.15,0.12749160664049183,0.000746747589108202,0.0003844594776782115
2.2,0.12745134468264696,0.0007588016196233455,0.00041185096905758906
2.25,0.12739643068060638,0.0007716653527611777,0.00042649913910961217
2.3,0.12734206236644513,0.0007853798289460448,0.0004599131132156422
2.35,0.12725729244521564,0.0007997208567342616,0.0004685980607615324
2.4,0.12717718724899188,0.0008151460077321274,0.00048304791183225164
2.45,0.1270902513209104,0.0008310931762767848,0.0005054568297032618
2.5,0.12698267965454557,0.0008478597191355278,0.0005024336568347122
2.55,0.12689221158948485,0.0008656353280804364,0.0005165255122446418
2.6,0.12679090021678388,0.000883442403967209,0.0005203199694988253
2.65,0.12669285399858807,0.000902239964471636,0.0005123816272087469
2.7,0.12661851548056194,0.0009214005591834826,0.0005279353541019967
2.75,0.12653519037067804,0.0009403344572328897,0.0005066823355828831
2.8,0.126488080241226,0.0009602687102587246,0.0005155071302489704
2.85,0.1264444757454228,0.0009794511849043138,0.0005027032800134337
2.9,0.12642806834375356,0.0009992243156517083,0.0004958919331011372
2.95,0.12642740452342846,0.0010187079338707212,0.0004905073479296217
3.0,0.12644585229105906,0.0010379980258510748,0.00047341945931271665
3.05,0.12648068003865898,0.0010576173911905956,0.00046679088448890174
3.1,0.12653563014730979,0.0010773646243796115,0.00045520854638758835
3.15,0.12659466920115214,0.0010974498084530336,0.0004313325301542798
3.2,0.12668734895398984,0.001118892637434543,0.0004435158340730152
3.25,0.12676567223103194,0.0011402362482613962,0.000393445218339409
3.3,0.12688787961057488,0.0011641244082886044,0.0004254678148188689
3.35,0.12699421997475932,0.0011879061583132506,0.0003878292596968303
3.4,0.12711972244194014,0.001213961221471698,0.00038901335738467655
3.45,0.12725420671843712,0.0012413708440633334,0.0004006673570584287
3.5,0.1273699330148318,0.0012701097555204884,0.00036970516799511376
3.55,0.1275006492177081,0.0013006460515779077,0.00039172785217178477
3.6,0.1276055528422597,0.0013327503722648732,0.0003773752018654049
3.65,0.12770269087123112,0.0013657213344281007,0.000381044905350599
3.7,0.1277801656004152,0.001400136714391388,0.0003820117049845078
3.75,0.1278302340012647,0.0014347654922649766,0.0003716326009998352
3.8,0.12786127599588204,0.0014698607610268018,0.00037582963138376113
3.85,0.1278566717892913,0.0015050183835579884,0.00036350204285743405
3.9,0.12782633824200398,0.001540020346805986,0.00036019385990506737
3.95,0.12776374820316505,0.001575261193649876,0.00035095088056308316
4.0,0.12767273185532368,0.001610533671766161,0.0003388643868478757
4.05,0.127560744628412,0.001646215148051658,0.00033146816589288566
4.1,0.12742900006747926,0.0016823982321500879,0.0003188298020866893
4.15,0.1272866979995586,0.0017191807659968214,0.00030951621312513394
4.2,0.12713796196504396,0.001756818799176518,0.00030229140078561894
4.25,0.12698498988236714,0.0017953746003525773,0.00029223740561376994
4.3,0.1268333823887839,0.001834989480133636,0.00028799037736180544
4.35,0.1266822383240867,0.0018757281979802712,0.0002838777075245021
4.4,0.12653093499797238,0.0019175194588944868,0.0002807559312642693
4.45,0.12637850839566736,0.001960312981135527,0.0002819005801865733
4.5,0.12622044832590892,0.0020039762054864354,0.0002839615609276174
4.55,0.12605284403590497,0.0020483055407348513,0.0002874276193671261
4.6,0.125872640814367,0.0020932049590162254,0.00029479853647497694
4.65,0.12567568337807533,0.0021385547099763967,0.0003032359379345687
4.7,0.12546037102181506,0.002184284818899436,0.0003128666633434977
4.75,0.12522699673611232,0.0022304194463158684,0.00032507547107726766
4.8,0.1249764743254782,0.002277024794043226,0.00033811645703656074
4.85,0.12471054044226108,0.002324211631498825,0.00035150541069164107
4.9,0.12443093498049224,0.0023719653718644487,0.00036552038833312877
4.95,0.12413900149799528,0.002420256759704116,0.0003789834757537249
5.0,0.12383627989229365,0.0024691197094292485,0.0003910992641228249
5.05,0.12352490175321956,0.0025186142820203075,0.0004011402663361174
5.1,0.12320670597645299,0.0025691089596944754,0.00041051348858475484
5.15,0.12288311041108986,0.002620370433905262,0.0004183482195707026
5.2,0.12255413375189071,0.0026730159745425772,0.0004247972168843376
5.25,0.12221985470321059,0.002726699921722903,0.0004311124990746311
5.3,0.12187999443036342,0.0027815866537960307,0.00043528622773556934
5.35,0.12153534502709325,0.00283820581732578,0.00044096390615920404
5.4,0.12118542511851081,0.0028963007304133944,0.0004445644974230064
5.45,0.12083048839097392,0.0029559433678680823,0.0004483967534855118
5.5,0.12047145770596618,0.0030175207189044994,0.0004543499323619776
5.55,0.1201090598838276,0.003081222740792343,0.00046178118286042334
5.6,0.1197447342685448,0.0031466951543769927,0.0004701417218439689
5.65,0.11938066095894337,0.0032133271398350344,0.0004795979799173937
5.7,0.1190191979694294,0.003280689833399869,0.0004893367378292746
5.75,0.11866289405404415,0.0033484656788800716,0.0004994871552238522
5.8,0.1183139982506401,0.003416941497793924,0.0005106462568305283
5.85,0.11797444856889194,0.003486451324263857,0.0005232686166249519
5.9,0.11764584617393997,0.0035574360165406224,0.0005378663802111288
5.95,0.11732911127658438,0.003630700268178437,0.0005554447303415549
6.0,0.1170250579125788,0.003706067771810653,0.0005741262704520432
6.05,0.11673540627425033,0.0037837880712422787,0.0005926291415926994
6.1,0.11646240650730985,0.003866524438286362,0.00061311727603231
6.15,0.11620867055777263,0.003954224289424554,0.0006327720490792015
6.2,0.11597617814055473,0.004045433992642941,0.0006475757847910766
6.25,0.11576438313516857,0.004139512391301697,0.0006570910754617101
6.3,0.11557112732549438,0.004236795702929987,0.000663215619691704
6.35,0.11539192731454129,0.0043353382570439835,0.0006632520705475506
6.4,0.11522008444857697,0.004433156672451983,0.0006590706254490249
6.45,0.11504744035292294,0.004529178481742483,0.0006547005476839034
6.5,0.11486642141996661,0.004622441109965341,0.0006572201049004349
6.55,0.11467257738978529,0.004711909979167025,0.000661743894373619
6.6,0.11446327446283398,0.004798002587438001,0.0006565510654729538
6.65,0.11423499123875583,0.004882575175352118,0.000644902492432257
6.7,0.11398283933537068,0.004964752523636987,0.0006312950745745125
6.75,0.11370425508822313,0.005043011915031342,0.0006182887624797923
6.8,0.11339830875654343,0.005116968953450875,0.0006058689177545632
6.85,0.11306626458076267,0.005186843802808373,0.0005958062080293993
6.9,0.112710405547211,0.00525246315976471,0.0005890129564748254
6.95,0.11233434444703763,0.0053145303194055025,0.000583976827703207
7.0,0.11194254942122756,0.005375865860568831,0.0005792190244382008
7.05,0.11154092721010864,0.0054403182679582255,0.0005717708082043414
7.1,0.11113678832119611,0.005509461694151778,0.000558962555496646
7.15,0.11073665826255849,0.005584262656971135,0.0005383709135066075
7.2,0.11034527959761727,0.0056648605326635165,0.0005086535347329529
7.25,0.10996492647612598,0.005751326772343218,0.0004791981418235865
7.3,0.10959207370157756,0.0058435450427161435,0.0004605231662643345
7.35,0.1092204841565756,0.005940354214690271,0.0004472930292481326
7.4,0.10884999458211657,0.006040567486494993,0.00043125259665515895
7.45,0.1084843180924974,0.006142885431565539,0.0004113608660750001
7.5,0.1081257776263772,0.006246786011430499,0.0003929611197410236
7.55,0.1077768580158359,0.006353353829260585,0.00037979113145271496
7.6,0.10743943820850224,0.006463264927415074,0.0003714226583628379
7.65,0.1071137564554178,0.006575249212113809,0.0003640543442466211
7.7,0.10679940484048614,0.006687032939408135,0.00035704460330762553
7.75,0.10649431135612103,0.0067973498403167696,0.00034918038354477454
7.8,0.10619718855139634,0.006906829040374008,0.0003413962199054013
7.85,0.1059078087321131,0.007017438017255167,0.00033397423455628294
7.9,0.10562486223340713,0.007131013518808028,0.0003282113157143186
7.95,0.10534429701802296,0.007245016326787994,0.00032313117209041055
8.0,0.10505974839109711,0.007351295084496803,0.00031935414548601174
8.05,0.10476378877044999,0.007437639583644751,0.0003164747426085391
8.1,0.10444831460244398,0.007494799812833069,0.00031439916497696344
8.15,0.10410594598546338,0.00753093298114912,0.0003125704488613745
8.2,0.10373174889355233,0.0075623061847009615,0.0003094083453888482
8.25,0.10332455574716955,0.007596807630559701,0.00030546540772245914
8.3,0.10288399375007552,0.007631386723407097,0.0003016671448947844
8.35,0.10241041469531328,0.0076630061796977835,0.00029834013491147535
8.4,0.1019075663651001,0.007689494432201381,0.0002963967932692241
8.45,0.10138349981467128,0.007713876227501686,0.0002963646713496524
8.5,0.10084797128288613,0.007741713968899544,0.0002978549692465069
8.55,0.10030960225544164,0.007777948595984329,0.0002998126845402671
8.6,0.09977395635785265,0.007825969758692163,0.00030128722001326
8.65,0.09924375063039982,0.007886816164576276,0.0003009698934985217
8.7,0.09872001549437519,0.007958899505519394,0.00029867158944091516
8.75,0.09820190398795053,0.008042446778447968,0.0002940782837754329
8.8,0.0976877776343517,0.00814033197466686,0.00028656950415484843
8.85,0.09717610017737542,0.008253318354131994,0.00027859424945565785
8.9,0.09666410805953328,0.008377863053389714,0.00027166068622719823
8.95,0.09615042717686485,0.008506271173088758,0.0002651277125999598
9.0,0.09564022593939868,0.00863181040177061,0.0002584079729007279
9.05,0.09514223239518951,0.008750515100159402,0.00025128990202581296
9.1,0.09466308699214629,0.008858377557104898,0.0002450984078537938
9.15,0.09420437096159033,0.00895098679984034,0.00024125292675839403
9.2,0.09376124713392049,0.00902625378534344,0.00023981478086526167
9.25,0.093324523707267,0.009085135046916876,0.00023913972692350552
9.3,0.09288750281313839,0.009129988743111373,0.00023839861968891345
9.35,0.09245042544748457,0.009164512269339519,0.0002383237502778136
9.4,0.09201824624598798,0.009193736012217608,0.00024035934899071065
9.45,0.09159238030609414,0.009219643283386543,0.00024406100764316974
9.5,0.09116702876584572,0.009240438592726047,0.00024687380705951497
9.55,0.09073370343373337,0.00925257052007321,0.00024569113734054543
9.6,0.09028776269377899,0.009250474840533263,0.00024051014433602118
9.65,0.08982956808314002,0.009234376257914796,0.00023259039398350705
9.7,0.08936469556375021,0.009212791908372481,0.00022201803963599288
9.75,0.08889895089274284,0.009195352293071394,0.00021290132804691584
9.8,0.08842905881347632,0.00918364213990805,0.00020726079645834816
9.85,0.08794260861476585,0.009172903807992011,0.00020217515673193252
9.9,0.08743128404328192,0.00916028664943085,0.00019310047530785642
9.95,0.0869070321920186,0.009153906842351234,0.00018604637040905636
10.0,0.08639112732149937,0.009162308406840841,0.00018519627424275876
10.05,0.08589557993944738,0.009185742013881573,0.0001873352066192308
10.1,0.08542105911782491,0.009220727060355805,0.00018618748709627614
10.15,0.08496821813353653,0.009258813353198258,0.00018085349416884723
10.2,0.0845408749118108,0.009294675010659833,0.00017491929883991426
10.25,0.08413975798152544,0.009326325418874836,0.0001703532799928212
10.3,0.08376154035769554,0.009350660203108837,0.00016696132551859995
10.35,0.08340275804907735,0.009365499074650481,0.0001653057968562677
10.4,0.08305852437650942,0.00937225629954608,0.00016421396614375142
10.45,0.08272058856139974,0.009374110047576587,0.00016076976226456468
10.5,0.08238103500169434,0.009371124978730763,0.00015647312932142845
10.55,0.08203229127711607,0.00936627542584603,0.0001540117318838685
10.6,0.081664313594773,0.009365500514950487,0.0001527459484068419
10.65,0.08126913325438008,0.009369701204349866,0.00015180360665351716
10.7,0.080845001059623,0.00937840715641243,0.0001491770729076045
10.75,0.08039714358755566,0.009399131049450962,0.00014388354216452728
10.8,0.07993245813047639,0.009439547831282804,0.00013829463716174734
10.85,0.07945173476882138,0.009496642980783107,0.00013447973565809093
10.9,0.0789513764796116,0.009562438869550584,0.00013144797119777756
