Time,KineticEnergy,SolenoidalDissipation,DilatationalDissipation
0.0005,,,
0.05,0.12498901901714865,0.00046894538341541684,5.920745923629599e-07
0.1,0.12500301179721812,0.00046969893862755876,2.2816568867097312e-06
0.15,0.12503980807975887,0.00047102760221704766,4.837120156543057e-06
0.2,0.12509615138765579,0.000472946834195159,7.928470761396058e-06
0.25,0.12516822763589208,0.000475467530714365,1.1175487412130522e-05
0.3,0.12525217821785406,0.00047858494855292983,1.4229114735769529e-05
0.35,0.12534455122740035,0.0004822791194470988,1.682576873447441e-05
0.4,0.12544286392877857,0.0004865036050598817,1.8816825727673145e-05
0.45,0.12554585557175374,0.0004911891299505931,2.021236319160265e-05
0.5,0.12565334158389133,0.0004962462126528221,2.117930361029751e-05
0.55,0.12576604836628183,0.0005015788069355671,2.1990477340626134e-05
0.6,0.1258851967657554,0.0005070954933205184,2.29345122560358e-05
0.65,0.12601116656093708,0.0005127237709096213,2.4255067282676566e-05
0.7,0.12614320598405834,0.0005184184211952517,2.6128880977228056e-05
0.75,0.12627874122530147,0.0005241609757652985,2.8627595557870034e-05
0.8,0.12641280059550905,0.0005299558786489145,3.1687322242773545e-05
0.85,0.1265389346016164,0.0005358255862921523,3.5113180476157694e-05
0.9,0.1266500670234861,0.0005418041437790043,3.863676495803891e-05
0.95,0.1267399441703057,0.0005479309192351602,4.199595736510793e-05
1.0,0.12680453678709785,0.0005542446394925828,4.501582129379891e-05
1.05,0.12684313667713115,0.0005607781076942906,4.765868378170522e-05
1.1,0.126858022986674,0.0005675544149228879,5.002695043056277e-05
1.15,0.12685382670530282,0.0005745852474869132,5.231243955226089e-05
1.2,0.12683666329879154,0.0005818699157126713,5.4712785543148366e-05
1.25,0.12681242372496207,0.0005893926322660871,5.7361838913688925e-05
1.3,0.1267868044792942,0.0005971250438919218,6.029925787989055e-05
1.35,0.12676476927772073,0.0006050277678714878,6.351341652400386e-05
1.4,0.12675080693550944,0.0006130529174784613,6.702391766600812e-05
1.45,0.12674946619545935,0.000621149935468483,7.094916756286524e-05
1.5,0.1267647851771662,0.0006292755058193533,7.548908392510628e-05
1.55,0.12679946748925225,0.0006373936249122721,8.082070282842435e-05
1.6,0.12685347007665684,0.0006454862870632419,8.697964026629838e-05
1.65,0.12692364616223042,0.0006535589594492078,9.374057317365937e-05
1.7,0.12700531765024625,0.0006616326431689886,0.00010080488661756592
1.75,0.1270922228941078,0.0006697481678239218,0.00010787660611636427
1.8,0.12717681493250085,0.0006779579141024004,0.00011467678131982843
1.85,0.1272529836914237,0.0006863350200271511,0.00012102556115724976
1.9,0.12731750057940935,0.0006949547603848044,0.00012696798121254285
1.95,0.1273663705029417,0.0007038870413613157,0.00013249384446238014
2.0,0.1273964891023576,0.0007131952443465216,0.00013759527731593764
2.05,0.12740741300379185,0.0007229434021487374,0.00014243439178405535
2.1,0.12739880415889446,0.0007331891026490457,0.000146996425668849
2.15,0.12737078498843274,0.0007439877136395875,0.000150914855457585
2.2,0.1273222769002077,0.0007553690285887825,0.00015334110562456607
2.25,0.12725711342016027,0.0007673760834634133,0.00015392819764219613
2.3,0.1271852716546993,0.0007799937985093269,0.00015363299244832798
2.35,0.1271172659156227,0.0007932552955086726,0.00015440497277160624
2.4,0.12705491135973168,0.0008072565163846783,0.00015717694146340382
2.45,0.12698905923306314,0.0008220885280472842,0.00016017062975780494
2.5,0.12691544226838747,0.0008376738094931561,0.00016301665848237243
2.55,0.12683108960300016,0.0008539705812828839,0.00016561203378444766
