Time,KineticEnergy,SolenoidalDissipation,DilatationalDissipation
0.0005,,,
0.05,0.12498945221555725,0.0004689496899572988,5.947187510381182e-07
0.1,0.12500390985358004,0.00046970395162805156,2.291692823981393e-06
0.15,0.12504119303287592,0.0004710344134518711,4.864006162030784e-06
0.2,0.12509806243637842,0.0004729561445507851,7.976735143071017e-06
0.25,0.1251706729098907,0.00047547998487747873,1.1248183216563148e-05
0.3,0.12525511593561814,0.0004786045242659198,1.4314962441041438e-05
0.35,0.12534797097473707,0.0004823081335976578,1.6901946892072797e-05
0.4,0.12544676012303518,0.00048654400944070093,1.8876016715882747e-05
0.45,0.12555020889691687,0.0004912404807585596,2.0263885731931978e-05
0.5,0.12565823290874611,0.0004963075804373998,2.1232979440327876e-05
0.55,0.12577160814111105,0.0005016486915031986,2.2041165764819234e-05
0.6,0.12589135810742588,0.0005071739460999986,2.2975672885257722e-05
0.65,0.12601796667656126,0.0005128116743918915,2.429403550359603e-05
0.7,0.12615058444765154,0.0005185153607561246,2.6174621348027304e-05
0.75,0.1262864409715139,0.0005242653356402968,2.8680411351858327e-05
0.8,0.12642069632605996,0.0005300660899400301,3.174154551973236e-05
0.85,0.12654689155502644,0.000535940785953293,3.516650449636551e-05
0.9,0.12665800655451104,0.0005419245282356768,3.868998428691032e-05
0.95,0.12674790564348926,0.0005480575470321815,4.2053417687123264e-05
1.0,0.12681273612462873,0.000554379106308034,4.50919176130503e-05
1.05,0.12685176916613847,0.0005609225871754547,4.778701112055761e-05
1.1,0.12686737040233517,0.0005677118573944127,5.0258285723135885e-05
1.15,0.1268641798721641,0.0005747588984642586,5.26955149014056e-05
1.2,0.1268479472194099,0.0005820624231066524,5.527707612504034e-05
1.25,0.12682456852586946,0.0005896073884321954,5.812428911808429e-05
1.3,0.12679964641286043,0.0005973654179292868,6.131591218764868e-05
1.35,0.1267784888189092,0.0006052966614664556,6.494978265128081e-05
1.4,0.12676618132239256,0.0006133533245270073,6.92037848008706e-05
1.45,0.12676741301019248,0.0006214850693162259,7.435106545583497e-05
1.5,0.12678599977137703,0.0006296460711258729,8.075278326728899e-05
1.55,0.12682424469849393,0.0006378025684424895,8.884731121350844e-05
1.6,0.12688233976194727,0.000645939662770251,9.915014599353036e-05
1.65,0.12695797984879229,0.000654064407448772,0.00011223713187486406
1.7,0.1270463398531442,0.000662205174738612,0.00012842634320065939
1.75,0.12714038342117714,0.0006704056862404671,0.00014734600075087947
1.8,0.127233213017005,0.000678723748143692,0.00016871180069524596
1.85,0.12731734852772847,0.0006872102927039749,0.00019044810122052742
1.9,0.12738799423461544,0.0006959437154837448,0.00021355749677667447
1.95,0.12744103489463768,0.0007049749458066354,0.00023689437956470177
2.0,0.12747342070232875,0.0007143689265637426,0.000257942236854489
2.05,0.1274853976090669,0.0007241978654113412,0.0002803897678786693
2.1,0.1274752629793355,0.0007345067611989276,0.00029834643940542286
2.15,0.12744853748142834,0.0007453712985138847,0.0003159735038523678
2.2,0.12740381943863013,0.0007568384843040738,0.00033216860771937264
2.25,0.12734453701570617,0.0007689700720625027,0.00034148028712522314
2.3,0.12727717444499434,0.0007818429339965681,0.00035670151430981816
2.35,0.12719398378203936,0.0007954547508223917,0.000363586243186614
2.4,0.1271051536316159,0.0008098028578170998,0.00036785313088127486
2.45,0.12701007787551724,0.0008249889068691607,0.00037773233298720897
2.5,0.12690600575620048,0.0008409143857288989,0.0003776524046876805
2.55,0.12680498630016734,0.000857522651657823,0.0003793934244512352
2.6,0.12670226968275122,0.0008747951213040399,0.0003798956522442411
2.65,0.12660549291477577,0.0008926479701564665,0.00037422876166096276
2.7,0.1265220309205736,0.0009110796376268533,0.00037702878328014285
2.75,0.12644542795498925,0.0009298111696058613,0.00036753145213810825
2.8,0.12639163348858737,0.000948955757133368,0.00036587795755937876
2.85,0.12635076123611172,0.0009682745641838801,0.00035718130902656755
2.9,0.12633375496108604,0.0009878588991025536,0.00035258835862415927
2.95,0.12633315365863645,0.0010076386567162048,0.00034399604839906655
3.0,0.12635454210077296,0.001027631922436828,0.00033835519089911486
3.05,0.12638975015141335,0.0010479394854912875,0.00032642090389103473
3.1,0.1264465599303503,0.0010686300433861385,0.0003236010875575943
3.15,0.12651187477856493,0.001089754850851708,0.000306652858127601
3.2,0.1265996641558263,0.0011116779042215027,0.00030845472977829644
3.25,0.12669422157868124,0.0011343191827387399,0.00029321601380212205
3.3,0.12680608923113015,0.0011581190473049705,0.000292309471796065
3.35,0.12692770659801775,0.0011830677438020565,0.00029019625934440267
3.4,0.12705249891378365,0.001209283759052187,0.00027947766486005214
3.45,0.12718682733595718,0.0012369183958307428,0.0002865666942475791
3.5,0.12731451880790753,0.0012660496768828612,0.0002807684793778272
3.55,0.12743894454409763,0.0012964753132538216,0.00028362394685071176
3.6,0.12755190042557416,0.0013283629018339327,0.0002848083415442183
3.65,0.12764743316675603,0.0013613589529636876,0.0002830748091249897
3.7,0.12772585709811826,0.0013951493871551869,0.000286137786596348
3.75,0.1277777355340423,0.0014295131031584237,0.000281266956506829
3.8,0.1278064102094455,0.001463889724141267,0.0002824481756947102
3.85,0.12780315097425987,0.0014982452879834735,0.000275269344598177
3.9,0.12777098549617041,0.0015324525177793419,0.0002714099650000882
3.95,0.12770701095971623,0.0015664934450321001,0.00026278405277858517
4.0,0.12761518127773464,0.0016006824114858853,0.0002541820193729335
4.05,0.12750083598513925,0.0016350089434515646,0.00024708682204452017
4.1,0.1273677818357682,0.0016696254301863153,0.00023809489826532326
4.15,0.12722356354769251,0.0017046923274126097,0.00023188869690705667
4.2,0.1270724865354913,0.001740280067942226,0.00022640198775833104
4.25,0.12691833886864282,0.001776640226430358,0.00022160466079309695
4.3,0.1267645778667915,0.0018138749897020172,0.00022022350545868486
4.35,0.1266110860728623,0.0018520049594055866,0.00021936206818087584
4.4,0.12645757622376005,0.001891021281142628,0.00022072684297908552
4.45,0.12630196031997087,0.0019308132128194708,0.00022464850358874837
