x y z
418.181818 7.526055 26.711562
424.242424 8.553336 26.711562
430.303030 4.779834 26.711562
436.363636 3.091059 26.711562
442.424242 5.293857 26.711562
448.484848 7.521296 26.711562
454.545455 3.530791 26.711562
460.606061 7.811947 26.711562
466.666667 3.428243 26.711562
472.727273 3.598404 26.711562
478.787879 12.064758 26.711562
484.848485 0.844359 26.711562
490.909091 4.560147 26.711562
496.969697 8.116866 26.711562
503.030303 2.566425 26.711562
509.090909 2.971758 26.711562
515.151515 4.967398 26.711562
521.212121 9.378761 26.711562
527.272727 3.005500 26.711562
533.333333 5.406439 26.711562
539.393939 3.005626 26.711562
545.454545 10.774008 26.711562
551.515152 5.084523 26.711562
557.575758 5.219706 26.711562
563.636364 5.272590 26.711562
569.696970 4.628520 26.711562
575.757576 9.983325 26.711562
581.818182 6.291719 26.711562
587.878788 12.394961 26.711562
593.939394 5.135862 26.711562
600.000000 5.272590 26.711562
0.000000 5.219875 27.665546
6.060606 5.016456 27.665546
12.121212 9.125587 27.665546
18.181818 1.942073 27.665546
24.242424 6.457176 27.665546
30.303030 4.629394 27.665546
36.363636 0.084692 27.665546
42.424242 3.648613 27.665546
48.484848 0.844469 27.665546
54.545455 5.761364 27.665546
60.606061 2.820591 27.665546
66.666667 3.836666 27.665546
72.727273 2.803050 27.665546
78.787879 3.326377 27.665546
84.848485 11.056939 27.665546
90.909091 1.300736 27.665546
96.969697 11.039783 27.665546
103.030303 8.166578 27.665546
109.090909 4.492555 27.665546
115.151515 9.035215 27.665546
121.212121 6.674832 27.665546
127.272727 8.573996 27.665546
133.333333 3.344460 27.665546
139.393939 1.216618 27.665546
145.454545 4.866098 27.665546
151.515152 9.668981 27.665546
157.575758 8.539516 27.665546
163.636364 19.000410 27.665546
169.696970 8.438694 27.665546
175.757576 6.167243 27.665546
181.818182 3.631134 27.665546
187.878788 1.806589 27.665546
193.939394 17.340846 27.665546
200.000000 16.000702 27.665546
206.060606 17.792746 27.665546
212.121212 13.197693 27.665546
218.181818 20.525223 27.665546
224.242424 10.690899 27.665546
230.303030 7.332168 27.665546
236.363636 4.125199 27.665546
242.424242 2.103700 27.665546
248.484848 2.972278 27.665546
254.545455 6.985994 27.665546
260.606061 2.735787 27.665546
266.666667 7.680132 27.665546
272.727273 7.287928 27.665546
278.787879 1.993209 27.665546
284.848485 3.208194 27.665546
290.909091 8.932002 27.665546
296.969697 6.632546 27.665546
303.030303 9.596292 27.665546
309.090909 3.498269 27.665546
315.151515 9.373205 27.665546
321.212121 5.084143 27.665546
327.272727 6.848069 27.665546
333.333333 1.807356 27.665546
339.393939 8.333601 27.665546
345.454545 3.227653 27.665546
351.515152 10.463539 27.665546
357.575758 2.179355 27.665546
363.636364 1.031449 27.665546
369.696970 1.806589 27.665546
375.757576 5.016456 27.665546
381.818182 3.428378 27.665546
387.878788 2.971799 27.665546
393.939394 3.732264 27.665546
400.000000 6.759492 27.665546
406.060606 3.682388 27.665546
412.121212 7.019197 27.665546
418.181818 6.377262 27.665546
424.242424 6.830614 27.665546
430.303030 4.003117 27.665546
436.363636 4.560473 27.665546
442.424242 2.416012 27.665546
448.484848 7.521296 27.665546
454.545455 1.874276 27.665546
460.606061 6.082895 27.665546
466.666667 2.853612 27.665546
472.727273 1.874276 27.665546
478.787879 8.574218 27.665546
484.848485 0.540625 27.665546
490.909091 5.338032 27.665546
496.969697 8.116866 27.665546
503.030303 1.992496 27.665546
509.090909 4.121117 27.665546
515.151515 6.015585 27.665546
521.212121 7.065690 27.665546
527.272727 3.106866 27.665546
533.333333 5.575512 27.665546
539.393939 1.857534 27.665546
545.454545 9.895265 27.665546
551.515152 5.371824 27.665546
557.575758 5.219706 27.665546
563.636364 3.546352 27.665546
569.696970 3.478555 27.665546
575.757576 7.679642 27.665546
581.818182 8.015847 27.665546
587.878788 12.635543 27.665546
593.939394 3.985896 27.665546
600.000000 3.546352 27.665546
0.000000 5.016456 28.619530
6.060606 6.034650 28.619530
12.121212 10.734941 28.619530
18.181818 3.701200 28.619530
24.242424 8.932986 28.619530
30.303030 5.068817 28.619530
36.363636 3.197895 28.619530
42.424242 2.937974 28.619530
48.484848 2.793686 28.619530
54.545455 5.625632 28.619530
60.606061 2.988633 28.619530
66.666667 3.904187 28.619530
72.727273 2.836650 28.619530
78.787879 4.663436 28.619530
84.848485 9.596301 28.619530
90.909091 3.396036 28.619530
96.969697 7.716080 28.619530
103.030303 5.833495 28.619530
109.090909 5.829713 28.619530
115.151515 9.440312 28.619530
121.212121 6.234872 28.619530
127.272727 8.471939 28.619530
133.333333 4.357481 28.619530
139.393939 1.317138 28.619530
145.454545 6.387386 28.619530
151.515152 9.599553 28.619530
157.575758 13.119519 28.619530
163.636364 17.625234 28.619530
169.696970 6.747502 28.619530
175.757576 5.524732 28.619530
181.818182 4.002595 28.619530
187.878788 8.990523 28.619530
193.939394 9.979401 28.619530
200.000000 16.200376 28.619530
206.060606 14.347083 28.619530
212.121212 15.355729 28.619530
218.181818 19.058497 28.619530
224.242424 11.503544 28.619530
230.303030 14.655579 28.619530
236.363636 7.342626 28.619530
242.424242 5.173951 28.619530
248.484848 7.203918 28.619530
254.545455 9.109741 28.619530
260.606061 1.794809 28.619530
266.666667 12.418238 28.619530
272.727273 10.231778 28.619530
278.787879 3.294042 28.619530
284.848485 2.938019 28.619530
290.909091 9.134842 28.619530
296.969697 7.411093 28.619530
303.030303 8.581618 28.619530
309.090909 2.991862 28.619530
315.151515 7.410616 28.619530
321.212121 5.931261 28.619530
327.272727 8.066027 28.619530
333.333333 2.178693 28.619530
339.393939 11.081345 28.619530
345.454545 1.874198 28.619530
351.515152 8.636076 28.619530
357.575758 2.179355 28.619530
363.636364 3.806769 28.619530
369.696970 3.701200 28.619530
375.757576 3.496408 28.619530
381.818182 1.975933 28.619530
387.878788 2.836646 28.619530
393.939394 3.090166 28.619530
400.000000 5.170407 28.619530
406.060606 8.213561 28.619530
412.121212 9.632586 28.619530
418.181818 11.351758 28.619530
424.242424 8.147988 28.619530
430.303030 4.816566 28.619530
436.363636 4.104674 28.619530
442.424242 5.127467 28.619530
448.484848 7.521296 28.619530
454.545455 1.671436 28.619530
460.606061 5.879476 28.619530
466.666667 3.292622 28.619530
472.727273 2.685077 28.619530
478.787879 7.302806 28.619530
484.848485 2.130511 28.619530
490.909091 3.953275 28.619530
496.969697 11.705227 28.619530
503.030303 3.952671 28.619530
509.090909 6.810076 28.619530
515.151515 4.865840 28.619530
521.212121 5.778888 28.619530
527.272727 4.968687 28.619530
533.333333 6.590186 28.619530
539.393939 4.768145 28.619530
545.454545 9.759974 28.619530
551.515152 5.426024 28.619530
557.575758 6.745339 28.619530
563.636364 4.866414 28.619530
569.696970 2.330243 28.619530
575.757576 9.952033 28.619530
581.818182 7.711039 28.619530
587.878788 11.553072 28.619530
593.939394 3.343992 28.619530
600.000000 5.886678 28.619530
0.000000 5.016456 29.573515
6.060606 6.034650 29.573515
12.121212 12.482322 29.573515
18.181818 4.716084 29.573515
24.242424 9.696008 29.573515
30.303030 5.643448 29.573515
36.363636 6.649669 29.573515
42.424242 2.363811 29.573515
48.484848 3.941777 29.573515
54.545455 5.591815 29.573515
60.606061 4.003293 29.573515
66.666667 3.904187 29.573515
72.727273 2.262487 29.573515
78.787879 6.389674 29.573515
84.848485 7.863729 29.573515
90.909091 5.694092 29.573515
96.969697 5.749545 29.573515
103.030303 4.073780 29.573515
109.090909 4.680919 29.573515
115.151515 8.286594 29.573515
121.212121 5.659538 29.573515
127.272727 7.895667 29.573515
133.333333 5.508778 29.573515
139.393939 2.431834 29.573515
145.454545 5.271876 29.573515
151.515152 5.568924 29.573515
157.575758 18.387186 29.573515
163.636364 15.864417 29.573515
169.696970 4.447101 29.573515
175.757576 3.682858 29.573515
181.818182 3.934798 29.573515
187.878788 12.920627 29.573515
193.939394 13.233852 29.573515
200.000000 16.078807 29.573515
206.060606 19.839214 29.573515
212.121212 15.343601 29.573515
218.181818 11.263400 29.573515
224.242424 11.427017 29.573515
230.303030 13.037929 29.573515
236.363636 12.587958 29.573515
242.424242 11.056721 29.573515
248.484848 12.464638 29.573515
254.545455 11.604433 29.573515
260.606061 0.958534 29.573515
266.666667 14.466479 29.573515
272.727273 13.722318 29.573515
278.787879 5.018170 29.573515
284.848485 2.938019 29.573515
290.909091 9.134842 29.573515
296.969697 7.392248 29.573515
303.030303 8.551351 29.573515
309.090909 2.417934 29.573515
315.151515 3.958842 29.573515
321.212121 7.082868 29.573515
327.272727 6.339790 29.573515
333.333333 2.752622 29.573515
339.393939 11.518736 29.573515
345.454545 1.198806 29.573515
351.515152 6.328170 29.573515
357.575758 2.179355 29.573515
363.636364 7.258544 29.573515
369.696970 6.001600 29.573515
375.757576 2.195698 29.573515
381.818182 0.759907 29.573515
387.878788 2.836646 29.573515
393.939394 2.516003 29.573515
400.000000 3.446279 29.573515
406.060606 12.258979 29.573515
412.121212 14.274724 29.573515
418.181818 14.879952 29.573515
424.242424 10.016570 29.573515
430.303030 5.968172 29.573515
436.363636 2.381952 29.573515
442.424242 8.584167 29.573515
448.484848 7.521296 29.573515
454.545455 1.654541 29.573515
460.606061 5.608713 29.573515
466.666667 3.343264 29.573515
472.727273 3.833871 29.573515
478.787879 6.151200 29.573515
484.848485 3.853233 29.573515
490.909091 2.230553 29.573515
496.969697 14.815921 29.573515
503.030303 5.507904 29.573515
509.090909 9.692614 29.573515
515.151515 3.715875 29.573515
521.212121 4.628922 29.573515
527.272727 6.118653 29.573515
533.333333 5.119758 29.573515
539.393939 6.325241 29.573515
545.454545 9.810791 29.573515
551.515152 8.314430 29.573515
557.575758 8.474391 29.573515
563.636364 6.592652 29.573515
569.696970 1.182152 29.573515
575.757576 9.443644 29.573515
581.818182 6.796367 29.573515
587.878788 9.811341 29.573515
593.939394 2.769829 29.573515
600.000000 8.769215 29.573515
0.000000 5.016456 30.527499
6.060606 6.034650 30.527499
12.121212 13.229424 30.527499
18.181818 4.716084 30.527499
24.242424 9.696008 30.527499
30.303030 4.273204 30.527499
36.363636 9.154222 30.527499
42.424242 1.789648 30.527499
48.484848 5.089868 30.527499
54.545455 4.441850 30.527499
60.606061 5.729530 30.527499
66.666667 3.904187 30.527499
72.727273 1.688325 30.527499
78.787879 8.115911 30.527499
84.848485 7.064957 30.527499
90.909091 7.557027 30.527499
96.969697 4.595827 30.527499
103.030303 2.922173 30.527499
109.090909 3.532125 30.527499
115.151515 7.132876 30.527499
121.212121 5.151964 30.527499
127.272727 7.319395 30.527499
133.333333 6.660384 30.527499
139.393939 4.154556 30.527499
145.454545 3.547748 30.527499
151.515152 1.538296 30.527499
157.575758 22.965231 30.527499
163.636364 14.103600 30.527499
169.696970 1.756087 30.527499
175.757576 1.384801 30.527499
181.818182 3.360167 30.527499
187.878788 7.101935 30.527499
193.939394 19.881667 30.527499
200.000000 17.728096 30.527499
206.060606 22.028099 30.527499
212.121212 16.989695 30.527499
218.181818 12.423673 30.527499
224.242424 12.717426 30.527499
230.303030 9.031580 30.527499
236.363636 11.945311 30.527499
242.424242 16.079874 30.527499
248.484848 7.593071 30.527499
254.545455 9.216959 30.527499
260.606061 1.010404 30.527499
266.666667 16.208213 30.527499
272.727273 17.195939 30.527499
278.787879 6.708645 30.527499
284.848485 2.938019 30.527499
290.909091 7.816363 30.527499
296.969697 5.084342 30.527499
303.030303 9.131850 30.527499
309.090909 1.402242 30.527499
315.151515 0.507067 30.527499
321.212121 8.133047 30.527499
327.272727 4.613552 30.527499
333.333333 4.958466 30.527499
339.393939 9.205665 30.527499
345.454545 0.624877 30.527499
351.515152 4.020264 30.527499
357.575758 1.671674 30.527499
363.636364 9.221958 30.527499
369.696970 7.522993 30.527499
375.757576 1.046904 30.527499
381.818182 0.759907 30.527499
387.878788 2.836646 30.527499
393.939394 2.178261 30.527499
400.000000 1.722150 30.527499
406.060606 16.304396 30.527499
412.121212 18.916870 30.527499
418.181818 16.621686 30.527499
424.242424 12.979254 30.527499
430.303030 7.895298 30.527499
436.363636 0.659229 30.527499
442.424242 11.194124 30.527499
448.484848 6.493385 30.527499
454.545455 1.080612 30.527499
460.606061 5.033379 30.527499
466.666667 3.343264 30.527499
472.727273 4.982665 30.527499
478.787879 4.999593 30.527499
484.848485 5.575956 30.527499
490.909091 5.385689 30.527499
496.969697 14.238476 30.527499
503.030303 6.657869 30.527499
509.090909 12.575151 30.527499
515.151515 2.938005 30.527499
521.212121 3.377219 30.527499
527.272727 7.268618 30.527499
533.333333 3.395630 30.527499
539.393939 5.751079 30.527499
545.454545 11.537029 30.527499
551.515152 11.202835 30.527499
557.575758 9.610799 30.527499
563.636364 7.642638 30.527499
569.696970 0.422296 30.527499
575.757576 7.714593 30.527499
581.818182 5.067315 30.527499
587.878788 8.069607 30.527499
593.939394 2.195184 30.527499
600.000000 11.651752 30.527499
0.000000 3.901453 31.481483
6.060606 4.919647 31.481483
12.121212 11.925632 31.481483
18.181818 6.389497 31.481483
24.242424 8.573721 31.481483
30.303030 4.154828 31.481483
36.363636 8.576880 31.481483
42.424242 3.446173 31.481483
48.484848 4.053530 31.481483
54.545455 6.643945 31.481483
60.606061 6.896447 31.481483
66.666667 3.347141 31.481483
72.727273 3.649937 31.481483
78.787879 6.289061 31.481483
84.848485 6.540482 31.481483
90.909091 7.607887 31.481483
96.969697 2.331431 31.481483
103.030303 4.002620 31.481483
109.090909 6.291529 31.481483
115.151515 6.895111 31.481483
121.212121 5.676619 31.481483
127.272727 7.916176 31.481483
133.333333 6.694258 31.481483
139.393939 4.763640 31.481483
145.454545 5.170447 31.481483
151.515152 2.489899 31.481483
157.575758 19.155623 31.481483
163.636364 13.230931 31.481483
169.696970 2.888441 31.481483
175.757576 6.925257 31.481483
181.818182 4.368302 31.481483
187.878788 8.057444 31.481483
193.939394 19.677831 31.481483
200.000000 18.572768 31.481483
206.060606 22.782957 31.481483
212.121212 18.242856 31.481483
218.181818 15.298751 31.481483
224.242424 13.821081 31.481483
230.303030 15.147099 31.481483
236.363636 11.367412 31.481483
242.424242 17.894817 31.481483
248.484848 9.620642 31.481483
254.545455 8.446040 31.481483
260.606061 2.789692 31.481483
266.666667 10.163483 31.481483
272.727273 15.282721 31.481483
278.787879 7.271610 31.481483
284.848485 3.243503 31.481483
290.909091 11.434228 31.481483
296.969697 9.522056 31.481483
303.030303 9.706654 31.481483
309.090909 1.925414 31.481483
315.151515 0.962582 31.481483
321.212121 6.086313 31.481483
327.272727 4.005501 31.481483
333.333333 5.026352 31.481483
339.393939 8.579216 31.481483
345.454545 3.401191 31.481483
351.515152 5.119801 31.481483
357.575758 3.243307 31.481483
363.636364 9.699239 31.481483
369.696970 6.542213 31.481483
375.757576 1.570387 31.481483
381.818182 1.874228 31.481483
387.878788 5.528240 31.481483
393.939394 4.262083 31.481483
400.000000 4.464631 31.481483
406.060606 14.172428 31.481483
412.121212 13.990089 31.481483
418.181818 13.862635 31.481483
424.242424 7.933052 31.481483
430.303030 7.404235 31.481483
436.363636 0.608556 31.481483
442.424242 11.126459 31.481483
448.484848 4.611032 31.481483
454.545455 2.178051 31.481483
460.606061 3.344407 31.481483
466.666667 2.785990 31.481483
472.727273 4.154780 31.481483
478.787879 4.560263 31.481483
484.848485 4.511626 31.481483
490.909091 5.522651 31.481483
496.969697 11.988755 31.481483
503.030303 6.691695 31.481483
509.090909 10.768059 31.481483
515.151515 5.375356 31.481483
521.212121 2.836686 31.481483
527.272727 8.422225 31.481483
533.333333 2.787868 31.481483
539.393939 6.291464 31.481483
545.454545 11.028484 31.481483
551.515152 9.042763 31.481483
557.575758 9.032978 31.481483
563.636364 5.731796 31.481483
569.696970 4.880901 31.481483
575.757576 7.101906 31.481483
581.818182 6.694649 31.481483
587.878788 9.338294 31.481483
593.939394 3.293263 31.481483
600.000000 8.938792 31.481483
0.000000 2.752659 32.435468
6.060606 3.770853 32.435468
12.121212 8.445679 32.435468
18.181818 7.014094 32.435468
24.242424 6.475222 32.435468
30.303030 2.432105 32.435468
36.363636 7.999435 32.435468
42.424242 5.170301 32.435468
48.484848 4.053530 32.435468
54.545455 5.799784 32.435468
60.606061 8.049393 32.435468
66.666667 2.739322 32.435468
72.727273 5.374066 32.435468
78.787879 3.988660 32.435468
84.848485 5.965148 32.435468
90.909091 7.607887 32.435468
96.969697 0.878128 32.435468
103.030303 3.039973 32.435468
109.090909 9.169375 32.435468
115.151515 6.895111 32.435468
121.212121 6.251953 32.435468
127.272727 7.916176 32.435468
133.333333 6.694258 32.435468
139.393939 5.068249 32.435468
145.454545 6.421280 32.435468
151.515152 2.489899 32.435468
157.575758 14.465401 32.435468
163.636364 12.068051 32.435468
169.696970 2.888441 32.435468
175.757576 11.395572 32.435468
181.818182 5.564472 32.435468
187.878788 8.580272 32.435468
193.939394 19.087088 32.435468
200.000000 19.463942 32.435468
206.060606 25.487846 32.435468
212.121212 17.030179 32.435468
218.181818 17.510347 32.435468
224.242424 19.316316 32.435468
230.303030 22.605101 32.435468
236.363636 11.212046 32.435468
242.424242 19.282183 32.435468
248.484848 13.265619 32.435468
254.545455 10.980390 32.435468
260.606061 5.313958 32.435468
266.666667 5.245850 32.435468
272.727273 13.550292 32.435468
278.787879 6.121644 32.435468
284.848485 2.095412 32.435468
290.909091 11.434228 32.435468
296.969697 9.906215 32.435468
303.030303 8.581728 32.435468
309.090909 2.499343 32.435468
315.151515 1.536510 32.435468
321.212121 3.785913 32.435468
327.272727 3.431339 32.435468
333.333333 4.924818 32.435468
339.393939 7.730506 32.435468
345.454545 4.701962 32.435468
351.515152 3.397078 32.435468
357.575758 4.967435 32.435468
363.636364 10.278093 32.435468
369.696970 4.241813 32.435468
375.757576 2.026349 32.435468
381.818182 2.583337 32.435468
387.878788 7.254478 32.435468
393.939394 7.718783 32.435468
400.000000 7.342477 32.435468
406.060606 11.853248 32.435468
412.121212 8.773311 32.435468
418.181818 10.519303 32.435468
424.242424 7.473570 32.435468
430.303030 6.827962 32.435468
436.363636 0.608556 32.435468
442.424242 11.126459 32.435468
448.484848 3.462238 32.435468
454.545455 2.279390 32.435468
460.606061 1.942425 32.435468
466.666667 2.211827 32.435468
472.727273 3.580149 32.435468
478.787879 3.985632 32.435468
484.848485 3.362832 32.435468
490.909091 5.522651 32.435468
496.969697 8.813245 32.435468
503.030303 6.691695 32.435468
509.090909 7.885521 32.435468
515.151515 7.679039 32.435468
521.212121 2.262523 32.435468
527.272727 9.575943 32.435468
533.333333 2.264805 32.435468
539.393939 6.595453 32.435468
545.454545 8.868715 32.435468
551.515152 6.729692 32.435468
557.575758 7.879261 32.435468
563.636364 2.857467 32.435468
569.696970 9.492029 32.435468
575.757576 6.053684 32.435468
581.818182 7.323332 32.435468
587.878788 7.034611 32.435468
593.939394 4.442057 32.435468
600.000000 6.056255 32.435468
0.000000 1.705208 33.389452
6.060606 2.432081 33.389452
12.121212 5.136571 33.389452
18.181818 5.862653 33.389452
24.242424 4.479399 33.389452
30.303030 0.844510 33.389452
36.363636 7.726974 33.389452
42.424242 6.725591 33.389452
48.484848 3.986001 33.389452
54.545455 4.786132 33.389452
60.606061 9.069668 33.389452
66.666667 1.317648 33.389452
72.727273 7.064795 33.389452
78.787879 1.924977 33.389452
84.848485 5.151877 33.389452
90.909091 6.624055 33.389452
96.969697 1.554019 33.389452
103.030303 1.621608 33.389452
109.090909 8.154018 33.389452
115.151515 6.793700 33.389452
121.212121 6.759606 33.389452
127.272727 7.814765 33.389452
133.333333 6.558951 33.389452
139.393939 5.135889 33.389452
145.454545 4.359721 33.389452
151.515152 2.557428 33.389452
157.575758 10.119244 33.389452
163.636364 10.871662 33.389452
169.696970 2.888441 33.389452
175.757576 10.822659 33.389452
181.818182 8.363906 33.389452
187.878788 9.469882 33.389452
193.939394 20.475944 33.389452
200.000000 21.122470 33.389452
206.060606 24.246720 33.389452
212.121212 19.125791 33.389452
218.181818 20.162657 33.389452
224.242424 17.366009 33.389452
230.303030 23.697464 33.389452
236.363636 11.756032 33.389452
242.424242 20.924396 33.389452
248.484848 15.305427 33.389452
254.545455 9.225134 33.389452
260.606061 5.457739 33.389452
266.666667 5.741095 33.389452
272.727273 12.516693 33.389452
278.787879 6.406886 33.389452
284.848485 1.148057 33.389452
290.909091 11.413419 33.389452
296.969697 8.874063 33.389452
303.030303 6.879349 33.389452
309.090909 4.213211 33.389452
315.151515 2.517966 33.389452
321.212121 1.587061 33.389452
327.272727 1.705208 33.389452
333.333333 1.806743 33.389452
339.393939 6.540890 33.389452
345.454545 5.816324 33.389452
351.515152 1.775684 33.389452
357.575758 6.556312 33.389452
363.636364 10.956120 33.389452
369.696970 2.245990 33.389452
375.757576 2.060148 33.389452
381.818182 2.617136 33.389452
387.878788 8.845285 33.389452
393.939394 11.074073 33.389452
400.000000 9.915552 33.389452
406.060606 7.793864 33.389452
412.121212 4.459483 33.389452
418.181818 6.725591 33.389452
424.242424 7.981223 33.389452
430.303030 6.353322 33.389452
436.363636 0.523802 33.389452
442.424242 11.227884 33.389452
448.484848 2.347215 33.389452
454.545455 2.380801 33.389452
460.606061 1.030266 33.389452
466.666667 1.705208 33.389452
472.727273 3.106956 33.389452
478.787879 3.478599 33.389452
484.848485 1.774376 33.389452
490.909091 1.995461 33.389452
496.969697 5.392707 33.389452
503.030303 6.793603 33.389452
509.090909 5.206330 33.389452
515.151515 9.813327 33.389452
521.212121 1.789702 33.389452
527.272727 9.915552 33.389452
533.333333 3.181391 33.389452
539.393939 6.765000 33.389452
545.454545 6.896382 33.389452
551.515152 7.404315 33.389452
557.575758 6.691992 33.389452
563.636364 0.253530 33.389452
569.696970 11.354189 33.389452
575.757576 4.972461 33.389452
581.818182 6.242109 33.389452
587.878788 4.866427 33.389452
593.939394 4.864641 33.389452
600.000000 3.444799 33.389452
0.000000 2.279372 34.343436
6.060606 2.432081 34.343436
12.121212 4.561235 34.343436
18.181818 4.713855 34.343436
24.242424 7.357255 34.343436
30.303030 1.418895 34.343436
36.363636 5.782027 34.343436
42.424242 7.301865 34.343436
48.484848 2.837906 34.343436
54.545455 5.934930 34.343436
60.606061 7.913364 34.343436
66.666667 4.769435 34.343436
72.727273 7.608946 34.343436
78.787879 3.649112 34.343436
84.848485 4.408024 34.343436
90.909091 5.170185 34.343436
96.969697 3.857711 34.343436
103.030303 5.073395 34.343436
109.090909 6.548130 34.343436
115.151515 5.069565 34.343436
121.212121 6.184270 34.343436
127.272727 6.090631 34.343436
133.333333 4.258543 34.343436
139.393939 6.285858 34.343436
145.454545 6.082449 34.343436
151.515152 3.705524 34.343436
157.575758 11.278601 34.343436
163.636364 9.139084 34.343436
169.696970 2.888441 34.343436
175.757576 10.944991 34.343436
181.818182 9.841462 34.343436
187.878788 12.235258 34.343436
193.939394 19.635687 34.343436
200.000000 22.780993 34.343436
206.060606 24.294697 34.343436
212.121212 20.583136 34.343436
218.181818 20.927797 34.343436
224.242424 18.251243 34.343436
230.303030 21.377738 34.343436
236.363636 15.620558 34.343436
242.424242 20.440073 34.343436
248.484848 13.841856 34.343436
254.545455 9.998301 34.343436
260.606061 8.581954 34.343436
266.666667 6.244812 34.343436
272.727273 15.670165 34.343436
278.787879 14.179587 34.343436
284.848485 2.799906 34.343436
290.909091 10.342266 34.343436
296.969697 9.708332 34.343436
303.030303 5.727738 34.343436
309.090909 1.823408 34.343436
315.151515 1.266329 34.343436
321.212121 1.013130 34.343436
327.272727 1.671518 34.343436
333.333333 4.107152 34.343436
339.393939 4.818162 34.343436
345.454545 6.390957 34.343436
351.515152 1.775684 34.343436
357.575758 5.980976 34.343436
363.636364 8.073572 34.343436
369.696970 5.123846 34.343436
375.757576 2.634782 34.343436
381.818182 3.191769 34.343436
387.878788 8.269010 34.343436
393.939394 10.311080 34.343436
400.000000 7.611861 34.343436
406.060606 6.642253 34.343436
412.121212 6.185727 34.343436
418.181818 7.301865 34.343436
424.242424 7.405887 34.343436
430.303030 6.895400 34.343436
436.363636 1.671897 34.343436
442.424242 8.481816 34.343436
448.484848 2.279372 34.343436
454.545455 4.104935 34.343436
460.606061 3.904605 34.343436
466.666667 2.178033 34.343436
472.727273 4.256926 34.343436
478.787879 4.053232 34.343436
484.848485 4.112626 34.343436
490.909091 4.732774 34.343436
496.969697 3.092299 34.343436
503.030303 8.526181 34.343436
509.090909 5.780963 34.343436
515.151515 10.052384 34.343436
521.212121 2.938500 34.343436
527.272727 7.307872 34.343436
533.333333 0.658619 34.343436
539.393939 9.647548 34.343436
545.454545 10.376347 34.343436
551.515152 7.658537 34.343436
557.575758 4.967857 34.343436
563.636364 1.976259 34.343436
569.696970 9.962897 34.343436
575.757576 4.972461 34.343436
581.818182 6.242109 34.343436
587.878788 4.866427 34.343436
593.939394 6.593699 34.343436
600.000000 5.171043 34.343436
0.000000 2.853537 35.297421
6.060606 2.432081 35.297421
12.121212 4.002818 35.297421
18.181818 3.564195 35.297421
24.242424 9.388689 35.297421
30.303030 1.992826 35.297421
36.363636 3.481618 35.297421
42.424242 7.878140 35.297421
48.484848 1.689810 35.297421
54.545455 6.491235 35.297421
60.606061 6.761159 35.297421
66.666667 7.882721 35.297421
72.727273 7.608946 35.297421
78.787879 5.373246 35.297421
84.848485 3.833390 35.297421
90.909091 2.872120 35.297421
96.969697 4.736893 35.297421
103.030303 7.424950 35.297421
109.090909 3.670274 35.297421
115.151515 3.345431 35.297421
121.212121 5.608934 35.297421
127.272727 4.366496 35.297421
133.333333 2.296277 35.297421
139.393939 5.947562 35.297421
145.454545 7.236188 35.297421
151.515152 4.853619 35.297421
157.575758 12.437959 35.297421
163.636364 7.406506 35.297421
169.696970 2.888441 35.297421
175.757576 11.551996 35.297421
181.818182 8.246355 35.297421
187.878788 13.633441 35.297421
193.939394 22.262780 35.297421
200.000000 26.071688 35.297421
206.060606 23.813349 35.297421
212.121212 24.826234 35.297421
218.181818 22.610382 35.297421
224.242424 19.848935 35.297421
230.303030 21.908134 35.297421
236.363636 18.517585 35.297421
242.424242 23.156547 35.297421
248.484848 21.673521 35.297421
254.545455 14.120545 35.297421
260.606061 10.694229 35.297421
266.666667 10.451839 35.297421
272.727273 18.468953 35.297421
278.787879 10.127653 35.297421
284.848485 6.871683 35.297421
290.909091 7.178819 35.297421
296.969697 10.542602 35.297421
303.030303 5.677577 35.297421
309.090909 2.397573 35.297421
315.151515 0.692398 35.297421
321.212121 0.439200 35.297421
327.272727 1.097587 35.297421
333.333333 6.204531 35.297421
339.393939 2.772630 35.297421
345.454545 6.136506 35.297421
351.515152 1.775684 35.297421
357.575758 5.405640 35.297421
363.636364 5.191025 35.297421
369.696970 8.001702 35.297421
375.757576 3.378073 35.297421
381.818182 4.307354 35.297421
387.878788 7.608141 35.297421
393.939394 8.003165 35.297421
400.000000 5.308169 35.297421
406.060606 5.490643 35.297421
412.121212 7.827355 35.297421
418.181818 8.302727 35.297421
424.242424 6.999760 35.297421
430.303030 6.320063 35.297421
436.363636 2.819993 35.297421
442.424242 5.599268 35.297421
448.484848 2.853537 35.297421
454.545455 5.474051 35.297421
460.606061 4.918991 35.297421
466.666667 1.604102 35.297421
472.727273 5.406895 35.297421
478.787879 4.627866 35.297421
484.848485 5.261424 35.297421
490.909091 7.030838 35.297421
496.969697 1.890964 35.297421
503.030303 8.832020 35.297421
509.090909 6.355596 35.297421
515.151515 10.631240 35.297421
521.212121 4.087298 35.297421
527.272727 4.430015 35.297421
533.333333 1.806714 35.297421
539.393939 11.567192 35.297421
545.454545 13.139750 35.297421
551.515152 8.234812 35.297421
557.575758 3.243723 35.297421
563.636364 3.698987 35.297421
569.696970 7.074482 35.297421
575.757576 4.126068 35.297421
581.818182 6.242109 35.297421
587.878788 4.832548 35.297421
593.939394 8.322757 35.297421
600.000000 6.897287 35.297421
0.000000 3.258826 36.251405
6.060606 1.755874 36.251405
