Iteration, Time, p_B0(20, 10), p_B0(100, 10), p_B0(160, 10), p_B0(20, 50), p_B0(100, 50), p_B0(160, 50)
1, 0.001000000000, 0.178571332020, 0.178571428564, 0.178571332020, 0.178571428571, 0.178571428564, 0.178571428571
100, 0.100000000000, 0.178558047926, 0.178571479912, 0.178558047926, 0.178571428571, 0.178571427696, 0.178571428571
200, 0.200000000000, 0.178551744547, 0.178574312844, 0.178551744547, 0.178571428571, 0.178571426935, 0.178571428571
300, 0.300000000000, 0.178538403308, 0.178585293204, 0.178538403308, 0.178571428571, 0.178571426288, 0.178571428571
400, 0.400000000000, 0.178512614984, 0.178614157686, 0.178512614984, 0.178571428571, 0.178571425758, 0.178571428571
500, 0.500000000000, 0.178500977831, 0.178681658913, 0.178500977831, 0.178571428571, 0.178571425343, 0.178571428571
600, 0.600000000000, 0.178549062541, 0.178825751514, 0.178549062541, 0.178571428571, 0.178571425045, 0.178571428571
700, 0.700000000000, 0.178724234087, 0.179105706746, 0.178724234087, 0.178571428571, 0.178571424862, 0.178571428571
800, 0.800000000000, 0.179110855080, 0.179610096236, 0.179110855080, 0.178571428571, 0.178571424795, 0.178571428571
900, 0.900000000000, 0.180001229804, 0.180733753257, 0.180001229804, 0.178571428571, 0.178571424843, 0.178571428571
1000, 1.000000000000, 0.181738245593, 0.182907453519, 0.181738245593, 0.178571428571, 0.178571425007, 0.178571428571
1100, 1.100000000000, 0.184599756198, 0.186236323474, 0.184599756198, 0.178571428571, 0.178571425286, 0.178571428571
1200, 1.200000000000, 0.187994684845, 0.190066214621, 0.187994684845, 0.178571428571, 0.178571425679, 0.178571428571
1300, 1.300000000000, 0.191212163899, 0.193735691585, 0.191212163899, 0.178571428571, 0.178571426185, 0.178571428571
1400, 1.400000000000, 0.193543371450, 0.196610481447, 0.193543371450, 0.178571428571, 0.178571426805, 0.178571428571
1500, 1.500000000000, 0.194560372651, 0.198191220786, 0.194560372651, 0.178571428571, 0.178571427538, 0.178571428571
1600, 1.600000000000, 0.194502979418, 0.198272596756, 0.194502979418, 0.178571428571, 0.178571428383, 0.178571428571
1700, 1.700000000000, 0.193831658397, 0.197167902930, 0.193831658397, 0.178571428571, 0.178571429338, 0.178571428571
1800, 1.800000000000, 0.192672821103, 0.195236601542, 0.192672821103, 0.178571428571, 0.178571430404, 0.178571428571
1900, 1.900000000000, 0.191205881461, 0.193106774123, 0.191205881461, 0.178571428571, 0.178571431579, 0.178571428571
2000, 2.000000000000, 0.189550486394, 0.191020313670, 0.189550486394, 0.178571428571, 0.178571432863, 0.178571428571
2100, 2.100000000000, 0.187898807088, 0.189333316968, 0.187898807088, 0.178571428571, 0.178571434253, 0.178571428571
2200, 2.200000000000, 0.186365957816, 0.188196473984, 0.186365957817, 0.178571428572, 0.178571435750, 0.178571428572
2300, 2.300000000000, 0.185056965133, 0.187683224385, 0.185056965133, 0.178571428572, 0.178571437351, 0.178571428572
