Iteration, Time, p_B0(178, 45), p_B0(178, 72), p_B0(178, 96), p_B0(178, 118), p_B0(178, 139), p_B0(178, 160), p_B0(178, 176)
1, 0.005000000000, 0.178569531099, 0.178571428669, 0.178571428571, 0.178571428571, 0.178571428571, 0.178571428571, 0.178571428571
100, 0.500000000000, 0.178317822535, 0.178571401581, 0.178571428571, 0.178571428571, 0.178571428571, 0.178571428571, 0.178571428571
200, 1.000000000000, 0.178068579942, 0.178571125608, 0.178571428571, 0.178571428571, 0.178571428571, 0.178571428571, 0.178571428571
300, 1.500000000000, 0.177852492060, 0.178569027526, 0.178571428570, 0.178571428571, 0.178571428571, 0.178571428571, 0.178571428571
400, 2.000000000000, 0.177702248609, 0.178558019388, 0.178571428592, 0.178571428571, 0.178571428571, 0.178571428571, 0.178571428571
500, 2.500000000000, 0.177635528431, 0.178518103611, 0.178571428513, 0.178571428571, 0.178571428571, 0.178571428571, 0.178571428571
600, 3.000000000000, 0.177609283030, 0.178418705422, 0.178571428519, 0.178571428571, 0.178571428571, 0.178571428571, 0.178571428571
700, 3.500000000000, 0.177517557788, 0.178246530138, 0.178571430157, 0.178571428571, 0.178571428571, 0.178571428571, 0.178571428571
800, 4.000000000000, 0.177351900999, 0.178031138410, 0.178571429489, 0.178571428571, 0.178571428571, 0.178571428571, 0.178571428571
900, 4.500000000000, 0.177143086743, 0.177829216941, 0.178571406120, 0.178571428571, 0.178571428571, 0.178571428571, 0.178571428571
1000, 5.000000000000, 0.176939911787, 0.177688180524, 0.178571197774, 0.178571428571, 0.178571428571, 0.178571428571, 0.178571428571
1100, 5.500000000000, 0.176785415993, 0.177628200159, 0.178569853113, 0.178571428571, 0.178571428571, 0.178571428571, 0.178571428571
1200, 6.000000000000, 0.176691480503, 0.177595761058, 0.178562490008, 0.178571428573, 0.178571428571, 0.178571428571, 0.178571428571
1300, 6.500000000000, 0.176641085400, 0.177498963613, 0.178533373710, 0.178571428566, 0.178571428571, 0.178571428571, 0.178571428571
1400, 7.000000000000, 0.176611694207, 0.177329170743, 0.178455408615, 0.178571428575, 0.178571428571, 0.178571428571, 0.178571428571
1500, 7.500000000000, 0.176590012193, 0.177120392169, 0.178308812625, 0.178571428594, 0.178571428571, 0.178571428571, 0.178571428571
1600, 8.000000000000, 0.176571116137, 0.176920799671, 0.178107909109, 0.178571428560, 0.178571428571, 0.178571428571, 0.178571428571
1700, 8.500000000000, 0.176553731506, 0.176770916440, 0.177899854182, 0.178571428306, 0.178571428571, 0.178571428571, 0.178571428571
1800, 9.000000000000, 0.176537694233, 0.176680734214, 0.177735555777, 0.178571428269, 0.178571428571, 0.178571428571, 0.178571428571
1900, 9.500000000000, 0.176523121356, 0.176633075266, 0.177646563851, 0.178571429975, 0.178571428571, 0.178571428571, 0.178571428571
2000, 10.000000000000, 0.176510162042, 0.176605684197, 0.177608704395, 0.178571414078, 0.178571428571, 0.178571428571, 0.178571428571
2100, 10.500000000000, 0.176498917216, 0.176585403342, 0.177539654418, 0.178571291957, 0.178571428571, 0.178571428571, 0.178571428571
2200, 11.000000000000, 0.176489383316, 0.176567446381, 0.177397180527, 0.178570692302, 0.178571428571, 0.178571428571, 0.178571428571
2300, 11.500000000000, 0.176481445431, 0.176550680772, 0.177202114527, 0.178568174778, 0.178571428571, 0.178571428571, 0.178571428571
2400, 12.000000000000, 0.176474904640, 0.176535066308, 0.176998111262, 0.178558560003, 0.178571428571, 0.178571428571, 0.178571428571
2500, 12.500000000000, 0.176469521540, 0.176520807281, 0.176828028092, 0.178522862911, 0.178571428571, 0.178571428571, 0.178571428571
2600, 13.000000000000, 0.176465056365, 0.176508107435, 0.176714369193, 0.178433065140, 0.178571428572, 0.178571428571, 0.178571428571
2700, 13.500000000000, 0.176461296871, 0.176497093238, 0.176650786347, 0.178280889220, 0.178571428575, 0.178571428571, 0.178571428571
2800, 14.000000000000, 0.176458072563, 0.176487770317, 0.176616270718, 0.178084478506, 0.178571428560, 0.178571428571, 0.178571428571
2900, 14.500000000000, 0.176455256405, 0.176480024004, 0.176593592382, 0.177884988841, 0.178571428548, 0.178571428571, 0.178571428571
3000, 15.000000000000, 0.176452758225, 0.176473653742, 0.176574801722, 0.177730457015, 0.178571428654, 0.178571428571, 0.178571428571
