Iteration, Time, p_B0(187, 0, 100.0), p_B0(360, 0, 100.0), p_B0(375, 0, 100.0), p_B0(656, 0, 100.0), p_B0(701, 0, 100.0), p_B0(716, 0, 100.0), p_B0(750, 0, 100.0), p_B0(798, 0, 100.0), p_B0(843, 0, 100.0), p_B0(900, 0, 100.0), p_B0(937, 0, 100.0), p_B0(1031, 0, 100.0), p_B0(1125, 0, 100.0), p_B0(1218, 0, 100.0), p_B0(1312, 0, 100.0), p_B0(1406, 0, 100.0), p_B0(1496, 0, 100.0), rhou0_B0(187, 1, 100.0), rhou0_B0(360, 1, 100.0), rhou0_B0(375, 1, 100.0), rhou0_B0(656, 1, 100.0), rhou0_B0(701, 1, 100.0), rhou0_B0(716, 1, 100.0), rhou0_B0(750, 1, 100.0), rhou0_B0(798, 1, 100.0), rhou0_B0(843, 1, 100.0), rhou0_B0(900, 1, 100.0), rhou0_B0(937, 1, 100.0), rhou0_B0(1031, 1, 100.0), rhou0_B0(1125, 1, 100.0), rhou0_B0(1218, 1, 100.0), rhou0_B0(1312, 1, 100.0), rhou0_B0(1406, 1, 100.0), rhou0_B0(1496, 1, 100.0)
10000, 1.000000000000e+02, 4.458570036484e-02, 5.265612647140e-02, 5.434286715464e-02, 5.825146533247e-02, 6.553327112091e-02, 7.569342369721e-02, 5.148295130072e-02, 2.141401073508e-02, 2.416868889903e-02, 2.574351643068e-02, 3.162884286070e-02, 4.157016109990e-02, 4.361650862360e-02, 4.433960049747e-02, 4.412545808397e-02, 4.553409854014e-02, 4.351266503463e-02, 2.350596768968e-02, -1.210688792381e-03, -3.516410946596e-03, -5.037548299685e-03, -2.955199891017e-02, -1.967270346045e-03, 7.855198602320e-02, 1.362824901571e-03, -2.774994123709e-03, -7.619481656633e-03, -8.945801789296e-03, 2.180533837324e-02, 2.598097374380e-02, 1.837751566074e-02, 1.529912361482e-02, 2.136794805519e-02, 2.483492052239e-02
10500, 1.050000000000e+02, 4.458570050898e-02, 5.265792284893e-02, 5.434313771680e-02, 5.827432614793e-02, 6.600504442255e-02, 7.546273707949e-02, 5.222387889709e-02, 2.145083823219e-02, 2.399393327493e-02, 2.596314448314e-02, 3.146458851890e-02, 4.158343526743e-02, 4.421615210264e-02, 4.436735285302e-02, 4.389638816555e-02, 4.464642237824e-02, 4.335262878943e-02, 2.350596750916e-02, -1.213113313210e-03, -3.515021925475e-03, -5.050492610348e-03, -2.687197117864e-02, -4.274912159832e-03, 8.948133588546e-02, 1.319627008615e-03, -3.219985065272e-03, -7.400079342472e-03, -9.061542831139e-03, 2.245169832761e-02, 2.622897543268e-02, 1.894210250228e-02, 1.516685038572e-02, 1.911391591242e-02, 2.441540104278e-02
11000, 1.100000000000e+02, 4.458569920959e-02, 5.265959031771e-02, 5.434329187480e-02, 5.827736751688e-02, 6.639774236393e-02, 7.535074309469e-02, 5.137255819414e-02, 2.144330357156e-02, 2.416411770564e-02, 2.625406460609e-02, 3.115090188627e-02, 4.180286390345e-02, 4.392522565132e-02, 4.419967289986e-02, 4.399761841328e-02, 4.391656309441e-02, 4.317775678237e-02, 2.350596521169e-02, -1.215234072088e-03, -3.513467073729e-03, -5.050036762662e-03, -2.614839441087e-02, -6.395193054802e-03, 8.306099225786e-02, 1.269755617510e-03, -2.994363777412e-03, -7.565788690789e-03, -8.992019898581e-03, 2.252385966900e-02, 2.522326082697e-02, 1.950574198903e-02, 1.557918404002e-02, 1.773420431883e-02, 2.388326643807e-02
11500, 1.150000000000e+02, 4.458569726968e-02, 5.266112798210e-02, 5.434335065656e-02, 5.828029137077e-02, 6.659471897222e-02, 7.532088582444e-02, 5.201403834665e-02, 2.114100774050e-02, 2.398375944998e-02, 2.629728410870e-02, 3.135613273237e-02, 4.166983552618e-02, 4.436351601611e-02, 4.404372412674e-02, 4.409733098628e-02, 4.368528661297e-02, 4.292784841471e-02, 2.350596216061e-02, -1.217048053089e-03, -3.511808962909e-03, -5.186509354053e-03, -2.628121725198e-02, -8.238176235279e-03, 7.457339656947e-02, 1.106114927646e-03, -3.055603917551e-03, -7.338458860479e-03, -8.962877270581e-03, 2.085703956891e-02, 2.587283875957e-02, 2.022061421078e-02, 1.577243565596e-02, 1.713984000038e-02, 2.330674424902e-02
12000, 1.200000000000e+02, 4.458569576207e-02, 5.266253600271e-02, 5.434333907209e-02, 5.827910501192e-02, 6.664742967968e-02, 7.528529507799e-02, 5.186345445643e-02, 2.162498743119e-02, 2.397073042286e-02, 2.604823958231e-02, 3.168868033475e-02, 4.141912895472e-02, 4.424700647733e-02, 4.415174824169e-02, 4.373073265807e-02, 4.385871028755e-02, 4.316057847902e-02, 2.350596002194e-02, -1.218569454796e-03, -3.510101993411e-03, -5.448347383017e-03, -2.675508621124e-02, -9.525036938034e-03, 6.874870383531e-02, 1.592288592843e-03, -3.125499421294e-03, -7.244527055325e-03, -8.830635970441e-03, 1.840459747262e-02, 2.646747663581e-02, 2.039754621139e-02, 1.547038472736e-02, 1.700924095507e-02, 2.332574643913e-02
12500, 1.250000000000e+02, 4.458569548319e-02, 5.266382084210e-02, 5.434327943681e-02, 5.829170899349e-02, 6.658570677412e-02, 7.511550500610e-02, 5.216727565984e-02, 2.146626582836e-02, 2.444698315283e-02, 2.618237257790e-02, 3.119840920756e-02, 4.178323203915e-02, 4.381116468963e-02, 4.394054050085e-02, 4.409163113195e-02, 4.379213295031e-02, 4.549457548581e-02, 2.350595994068e-02, -1.219817938751e-03, -3.508411767616e-03, -5.756475207332e-03, -2.754857786394e-02, -1.009996592091e-02, 6.750927310139e-02, 1.402394122794e-03, -2.538091681250e-03, -7.379446919416e-03, -8.806042810708e-03, 1.724241287917e-02, 2.749910865928e-02, 2.000227015505e-02, 1.591619822009e-02, 1.665554116653e-02, 2.691923118929e-02
13000, 1.300000000000e+02, 4.458569661771e-02, 5.266499008546e-02, 5.434319504863e-02, 5.833129560423e-02, 6.646773841384e-02, 7.494489015953e-02, 5.216698741209e-02, 2.138095779400e-02, 2.398787270723e-02, 2.629779136219e-02, 3.117397347234e-02, 4.212989208026e-02, 4.352044245678e-02, 4.396913362419e-02, 4.392594351519e-02, 4.394895591775e-02, 4.309267200409e-02, 2.350596201689e-02, -1.220826523647e-03, -3.506790943240e-03, -5.931363339492e-03, -2.835734737949e-02, -7.602181997317e-03, 6.582084255025e-02, 1.475018019839e-03, -3.391985495467e-03, -7.178303018324e-03, -8.406946665651e-03, 1.520522763945e-02, 2.953589359159e-02, 1.957201701866e-02, 1.585421694674e-02, 1.661276995271e-02, 1.923584106038e-02
13500, 1.350000000000e+02, 4.458569858953e-02, 5.266605478425e-02, 5.434310600024e-02, 5.837945836126e-02, 6.632093113176e-02, 7.500050283846e-02, 5.217929650569e-02, 2.167678991412e-02, 2.325804250594e-02, 2.605389128741e-02, 3.154682003142e-02, 4.148520228717e-02, 4.327002248893e-02, 4.389795847145e-02, 4.432831304650e-02, 4.388809875498e-02, 4.292258412728e-02, 2.350596513485e-02, -1.221634520844e-03, -3.505289687929e-03, -5.887956198223e-03, -2.872452191594e-02, -2.145217899639e-03, 6.523716847364e-02, 1.528034107001e-03, -3.221163701205e-03, -7.318322854151e-03, -8.395438183479e-03, 1.219190891056e-02, 3.084252437871e-02, 1.905733514278e-02, 1.639003475245e-02, 1.638935351226e-02, 1.953869798348e-02
14000, 1.400000000000e+02, 4.458570025524e-02, 5.266702795129e-02, 5.434303238489e-02, 5.841473575077e-02, 6.612300329601e-02, 7.519834243182e-02, 5.210776732332e-02, 2.173741653598e-02, 2.383085554489e-02, 2.615203561630e-02, 3.114853235730e-02, 4.158679168197e-02, 4.367908639532e-02, 4.466885230597e-02, 4.543762999585e-02, 4.342830663460e-02, 4.390577777705e-02, 2.350596746216e-02, -1.222286487860e-03, -3.503938658326e-03, -5.649757904450e-03, -2.813524587210e-02, 3.723954017636e-03, 6.580066271478e-02, 1.504890062873e-03, -2.594106372428e-03, -7.215234401634e-03, -8.219428935384e-03, 1.016611648693e-02, 3.218481961008e-02, 1.960421635418e-02, 1.889319080743e-02, 1.590049993314e-02, 2.075062916367e-02
14500, 1.450000000000e+02, 4.458570059837e-02, 5.266792347604e-02, 5.434298877644e-02, 5.843677609692e-02, 6.593072129354e-02, 7.539526055361e-02, 5.175092118291e-02, 2.188878214889e-02, 2.530826679725e-02, 2.680440240268e-02, 3.145540598920e-02, 4.163883842878e-02, 4.368945142449e-02, 4.416698640787e-02, 4.245613432897e-02, 4.407254250425e-02, 4.431965311482e-02, 2.350596759189e-02, -1.222830319102e-03, -3.502751537708e-03, -5.311778966307e-03, -2.649608791635e-02, 8.634379969856e-03, 6.626915111374e-02, 1.599198859670e-03, -1.909968094594e-03, -7.203641829561e-03, -7.921721584501e-03, 8.312943226865e-03, 3.146965313259e-02, 1.870339329653e-02, 1.446984445447e-02, 1.666369989267e-02, 2.089519552168e-02
15000, 1.500000000000e+02, 4.458569944454e-02, 5.266875842575e-02, 5.434298213437e-02, 5.844101814987e-02, 6.573791641967e-02, 7.549436037510e-02, 5.167495293063e-02, 2.189346367358e-02, 2.306081286527e-02, 2.598071986533e-02, 3.150891007678e-02, 4.154032432886e-02, 4.380862761620e-02, 4.512530124602e-02, 4.363582737792e-02, 4.375535623143e-02, 4.382696293305e-02, 2.350596549587e-02, -1.223311730997e-03, -3.501723776651e-03, -4.838882933418e-03, -2.426850097817e-02, 1.204060247839e-02, 6.736606899562e-02, 1.607872800614e-03, -4.166877751154e-03, -7.385537101677e-03, -7.763402388346e-03, 6.550335780917e-03, 3.016891956118e-02, 2.021972373596e-02, 1.658395195824e-02, 1.620323837150e-02, 1.929439636972e-02
